athlete_id,date,communication_type,platform,duration_minutes,contact_id,sentiment
ATH_005,2023-02-08,Social media,Instagram,0,CONTACT_042,Positive
ATH_005,2024-03-30,Social media,Discord,0,CONTACT_053,Neutral
ATH_005,2024-09-20,Social media,Instagram,0,CONTACT_017,Negative
ATH_005,2024-07-16,Group chat,Email,25,CONTACT_006,Positive
ATH_005,2024-02-04,Call,WhatsApp,34,CONTACT_051,Positive
ATH_005,2024-05-16,Message,WhatsApp,0,CONTACT_031,Positive
ATH_005,2023-09-01,Email,Instagram,0,CONTACT_038,Neutral
ATH_005,2024-12-10,Call,Instagram,51,CONTACT_001,Negative
ATH_005,2024-10-07,Call,Phone,59,CONTACT_005,Neutral
ATH_005,2023-10-12,Email,Discord,0,CONTACT_007,Negative
ATH_005,2023-11-29,Call,Email,15,CONTACT_030,Negative
ATH_006,2024-12-28,Call,Strava,38,CONTACT_066,Positive
ATH_006,2023-07-20,Email,WhatsApp,0,CONTACT_074,Positive
ATH_006,2023-01-14,Call,Instagram,15,CONTACT_005,Positive
ATH_006,2024-08-11,Social media,Discord,0,CONTACT_013,Negative
ATH_006,2024-11-27,Email,Strava,0,CONTACT_020,Positive
ATH_006,2023-06-19,Group chat,WhatsApp,14,CONTACT_008,Positive
ATH_006,2023-05-21,Email,WhatsApp,0,CONTACT_022,Positive
ATH_006,2024-06-07,Social media,Discord,0,CONTACT_015,Positive
ATH_006,2023-12-20,Social media,Phone,0,CONTACT_044,Neutral
ATH_006,2024-03-25,Message,Discord,0,CONTACT_040,Positive
ATH_006,2023-08-11,Social media,Phone,0,CONTACT_077,Neutral
ATH_006,2024-04-29,Email,Instagram,0,CONTACT_029,Positive
ATH_006,2023-07-26,Message,Strava,0,CONTACT_038,Neutral
ATH_006,2023-06-04,Call,WhatsApp,10,CONTACT_024,Neutral
ATH_006,2023-03-26,Group chat,Email,44,CONTACT_005,Positive
ATH_006,2024-04-18,Call,Strava,9,CONTACT_075,Positive
ATH_006,2023-12-19,Message,Discord,0,CONTACT_029,Positive
ATH_006,2024-03-18,Social media,Strava,0,CONTACT_072,Positive
ATH_006,2024-11-29,Email,Discord,0,CONTACT_003,Negative
ATH_006,2024-10-30,Call,Email,8,CONTACT_047,Negative
ATH_006,2023-02-01,Email,Strava,0,CONTACT_057,Positive
ATH_006,2024-04-26,Call,Email,21,CONTACT_054,Positive
ATH_006,2023-03-20,Message,Email,0,CONTACT_023,Neutral
ATH_006,2024-08-10,Email,Instagram,0,CONTACT_067,Negative
ATH_006,2024-10-30,Call,Phone,11,CONTACT_028,Negative
ATH_006,2024-07-05,Social media,Instagram,0,CONTACT_044,Positive
ATH_006,2024-12-19,Social media,Email,0,CONTACT_025,Neutral
ATH_006,2024-12-02,Message,Phone,0,CONTACT_037,Neutral
ATH_006,2023-06-25,Message,Instagram,0,CONTACT_055,Positive
ATH_006,2023-11-27,Message,Strava,0,CONTACT_006,Negative
ATH_006,2024-07-10,Social media,Discord,0,CONTACT_042,Positive
ATH_006,2024-07-31,Call,Instagram,20,CONTACT_031,Neutral
ATH_006,2024-12-22,Email,WhatsApp,0,CONTACT_036,Negative
ATH_006,2024-07-26,Message,Email,0,CONTACT_040,Positive
ATH_006,2023-11-08,Group chat,Phone,51,CONTACT_015,Neutral
ATH_006,2024-06-12,Social media,Discord,0,CONTACT_046,Positive
ATH_006,2023-08-07,Group chat,WhatsApp,20,CONTACT_031,Negative
ATH_006,2023-01-30,Message,Phone,0,CONTACT_013,Positive
ATH_006,2024-01-05,Group chat,Email,23,CONTACT_040,Positive
ATH_006,2024-10-29,Group chat,Instagram,26,CONTACT_047,Negative
ATH_006,2024-03-14,Email,Email,0,CONTACT_054,Positive
ATH_006,2023-01-13,Message,WhatsApp,0,CONTACT_058,Neutral
ATH_006,2024-11-12,Message,Discord,0,CONTACT_047,Neutral
ATH_006,2023-01-05,Message,Instagram,0,CONTACT_063,Positive
ATH_006,2024-12-05,Call,Phone,38,CONTACT_046,Positive
ATH_006,2024-06-09,Call,WhatsApp,47,CONTACT_074,Positive
ATH_006,2023-09-11,Social media,WhatsApp,0,CONTACT_043,Positive
ATH_006,2023-05-18,Social media,Phone,0,CONTACT_011,Neutral
ATH_006,2024-12-25,Email,WhatsApp,0,CONTACT_023,Neutral
ATH_006,2024-08-18,Email,Strava,0,CONTACT_034,Positive
ATH_006,2024-04-05,Message,Discord,0,CONTACT_068,Positive
ATH_006,2024-05-11,Group chat,WhatsApp,40,CONTACT_016,Negative
ATH_006,2024-10-16,Group chat,Instagram,48,CONTACT_076,Positive
ATH_006,2023-04-29,Social media,Phone,0,CONTACT_025,Neutral
ATH_006,2023-04-07,Group chat,Strava,35,CONTACT_053,Positive
ATH_006,2024-05-11,Email,WhatsApp,0,CONTACT_020,Positive
ATH_006,2023-07-27,Email,Instagram,0,CONTACT_040,Neutral
ATH_006,2024-06-27,Social media,Instagram,0,CONTACT_027,Positive
ATH_006,2024-07-23,Group chat,Discord,43,CONTACT_053,Positive
ATH_006,2024-02-25,Group chat,Instagram,58,CONTACT_052,Neutral
ATH_006,2023-11-01,Email,Strava,0,CONTACT_004,Negative
ATH_006,2024-05-16,Group chat,Phone,42,CONTACT_046,Neutral
ATH_006,2023-04-28,Call,Instagram,27,CONTACT_039,Positive
ATH_006,2023-10-13,Email,Phone,0,CONTACT_006,Positive
ATH_006,2023-09-27,Message,Instagram,0,CONTACT_075,Neutral
ATH_006,2023-10-24,Social media,Instagram,0,CONTACT_016,Positive
ATH_006,2023-11-05,Message,Phone,0,CONTACT_006,Positive
ATH_006,2023-08-14,Message,Strava,0,CONTACT_069,Neutral
ATH_006,2024-07-02,Message,Phone,0,CONTACT_057,Neutral
ATH_006,2024-11-28,Message,Phone,0,CONTACT_062,Negative
ATH_006,2023-04-25,Call,Instagram,15,CONTACT_020,Negative
ATH_006,2024-10-18,Group chat,Instagram,59,CONTACT_062,Neutral
ATH_006,2024-01-21,Email,Phone,0,CONTACT_044,Negative
ATH_006,2024-09-29,Call,Phone,18,CONTACT_029,Neutral
ATH_006,2024-12-29,Social media,Instagram,0,CONTACT_068,Neutral
ATH_006,2023-04-30,Call,Phone,30,CONTACT_039,Negative
ATH_006,2023-05-21,Call,WhatsApp,26,CONTACT_056,Positive
ATH_006,2024-12-09,Message,Discord,0,CONTACT_054,Positive
ATH_006,2023-01-06,Email,Instagram,0,CONTACT_034,Negative
ATH_006,2023-04-24,Message,Phone,0,CONTACT_011,Positive
ATH_006,2023-12-06,Message,Strava,0,CONTACT_055,Neutral
ATH_006,2024-12-20,Email,Instagram,0,CONTACT_041,Negative
ATH_006,2023-03-04,Email,Email,0,CONTACT_043,Positive
ATH_006,2024-08-29,Call,Strava,50,CONTACT_023,Neutral
ATH_006,2023-04-10,Message,WhatsApp,0,CONTACT_009,Positive
ATH_006,2023-11-13,Social media,Strava,0,CONTACT_005,Negative
ATH_006,2024-10-05,Social media,Strava,0,CONTACT_078,Positive
ATH_006,2023-09-14,Social media,Instagram,0,CONTACT_059,Positive
ATH_006,2023-09-20,Group chat,Strava,60,CONTACT_045,Negative
ATH_006,2023-11-06,Email,Phone,0,CONTACT_007,Positive
ATH_006,2023-04-21,Social media,Email,0,CONTACT_045,Neutral
ATH_006,2024-03-08,Social media,Instagram,0,CONTACT_058,Positive
ATH_006,2024-10-12,Group chat,Strava,32,CONTACT_053,Positive
ATH_006,2024-06-03,Message,Discord,0,CONTACT_039,Positive
ATH_006,2024-03-13,Message,Email,0,CONTACT_069,Positive
ATH_006,2023-05-19,Group chat,Email,52,CONTACT_061,Positive
ATH_006,2024-03-08,Call,Instagram,10,CONTACT_013,Positive
ATH_006,2023-12-28,Social media,Email,0,CONTACT_006,Neutral
ATH_006,2023-02-14,Email,Phone,0,CONTACT_010,Positive
ATH_006,2024-05-12,Message,Phone,0,CONTACT_017,Positive
ATH_006,2023-12-08,Call,Phone,8,CONTACT_006,Positive
ATH_006,2023-08-04,Message,Phone,0,CONTACT_050,Positive
ATH_006,2024-08-09,Group chat,Email,13,CONTACT_044,Negative
ATH_006,2024-11-18,Group chat,Discord,8,CONTACT_005,Positive
ATH_006,2023-05-08,Call,Discord,39,CONTACT_008,Positive
ATH_006,2023-04-29,Call,Email,19,CONTACT_039,Neutral
ATH_006,2023-12-11,Message,Discord,0,CONTACT_037,Negative
ATH_006,2024-06-28,Group chat,Phone,41,CONTACT_039,Positive
ATH_006,2024-06-08,Group chat,Discord,48,CONTACT_003,Positive
ATH_006,2024-03-20,Group chat,Phone,42,CONTACT_056,Positive
ATH_006,2024-06-20,Group chat,Discord,9,CONTACT_072,Negative
ATH_006,2024-07-06,Email,Instagram,0,CONTACT_035,Neutral
ATH_006,2023-03-11,Email,Email,0,CONTACT_071,Positive
ATH_006,2024-10-11,Social media,WhatsApp,0,CONTACT_019,Neutral
ATH_006,2024-01-19,Message,WhatsApp,0,CONTACT_020,Negative
ATH_006,2024-12-19,Call,Strava,19,CONTACT_058,Positive
ATH_006,2024-03-20,Call,WhatsApp,55,CONTACT_016,Positive
ATH_006,2023-11-20,Social media,Strava,0,CONTACT_064,Negative
ATH_006,2023-12-23,Call,Instagram,30,CONTACT_057,Positive
ATH_006,2024-11-30,Social media,Instagram,0,CONTACT_034,Neutral
ATH_006,2024-06-30,Call,WhatsApp,44,CONTACT_005,Positive
ATH_006,2023-05-09,Email,WhatsApp,0,CONTACT_014,Neutral
ATH_006,2023-08-12,Social media,Instagram,0,CONTACT_060,Negative
ATH_006,2024-12-30,Call,WhatsApp,34,CONTACT_074,Positive
ATH_006,2023-10-22,Social media,Strava,0,CONTACT_046,Positive
ATH_006,2024-11-27,Group chat,Discord,42,CONTACT_064,Positive
ATH_006,2023-12-25,Email,Strava,0,CONTACT_057,Neutral
ATH_006,2023-05-30,Call,Discord,60,CONTACT_042,Positive
ATH_006,2023-05-14,Social media,Strava,0,CONTACT_064,Positive
ATH_006,2023-04-06,Message,Email,0,CONTACT_018,Positive
ATH_006,2023-02-03,Social media,Instagram,0,CONTACT_015,Negative
ATH_006,2024-11-01,Group chat,Strava,49,CONTACT_052,Positive
ATH_006,2023-04-11,Email,Discord,0,CONTACT_012,Positive
ATH_006,2024-07-14,Email,Phone,0,CONTACT_020,Neutral
ATH_006,2024-07-01,Call,Discord,18,CONTACT_067,Neutral
ATH_006,2023-03-30,Message,Strava,0,CONTACT_022,Neutral
ATH_006,2024-02-29,Group chat,Instagram,53,CONTACT_029,Neutral
ATH_006,2024-09-02,Message,Instagram,0,CONTACT_006,Positive
ATH_006,2023-03-27,Email,Instagram,0,CONTACT_075,Neutral
ATH_006,2024-09-06,Social media,WhatsApp,0,CONTACT_075,Positive
ATH_006,2024-12-04,Email,Phone,0,CONTACT_019,Neutral
ATH_006,2024-03-12,Email,Email,0,CONTACT_073,Neutral
ATH_006,2023-02-22,Call,WhatsApp,53,CONTACT_074,Negative
ATH_006,2024-05-19,Call,WhatsApp,26,CONTACT_075,Positive
ATH_006,2023-01-24,Group chat,Discord,18,CONTACT_037,Positive
ATH_006,2024-10-10,Social media,Email,0,CONTACT_052,Neutral
ATH_006,2023-07-18,Group chat,Phone,58,CONTACT_037,Negative
ATH_006,2024-01-20,Call,Discord,46,CONTACT_050,Positive
ATH_006,2023-12-12,Call,Discord,47,CONTACT_074,Positive
ATH_006,2024-08-23,Call,Strava,17,CONTACT_021,Neutral
ATH_006,2023-05-20,Group chat,Discord,16,CONTACT_055,Positive
ATH_006,2023-12-21,Message,Discord,0,CONTACT_064,Positive
ATH_006,2023-03-20,Email,Strava,0,CONTACT_066,Neutral
ATH_006,2023-12-28,Social media,Email,0,CONTACT_016,Neutral
ATH_006,2023-08-17,Social media,Strava,0,CONTACT_065,Neutral
ATH_006,2023-10-15,Email,Strava,0,CONTACT_032,Negative
ATH_006,2023-06-08,Call,Instagram,23,CONTACT_054,Positive
ATH_006,2024-07-10,Social media,Phone,0,CONTACT_068,Positive
ATH_006,2024-03-28,Email,Email,0,CONTACT_016,Negative
ATH_006,2023-03-07,Message,Email,0,CONTACT_075,Neutral
ATH_006,2024-02-25,Call,Phone,35,CONTACT_060,Neutral
ATH_006,2023-12-11,Call,Phone,14,CONTACT_054,Neutral
ATH_006,2023-11-24,Email,Email,0,CONTACT_007,Neutral
ATH_006,2023-06-17,Message,Email,0,CONTACT_060,Positive
ATH_006,2023-09-18,Social media,WhatsApp,0,CONTACT_059,Neutral
ATH_006,2024-10-05,Group chat,Phone,24,CONTACT_009,Positive
ATH_006,2024-03-14,Group chat,Email,13,CONTACT_016,Positive
ATH_006,2024-11-27,Email,Email,0,CONTACT_002,Neutral
ATH_006,2023-05-29,Call,Discord,58,CONTACT_021,Positive
ATH_006,2024-08-15,Call,Discord,18,CONTACT_047,Neutral
ATH_006,2023-07-20,Email,Phone,0,CONTACT_042,Neutral
ATH_006,2024-05-20,Call,Discord,7,CONTACT_033,Positive
ATH_006,2023-03-17,Message,Email,0,CONTACT_005,Positive
ATH_006,2023-02-06,Group chat,Strava,38,CONTACT_074,Positive
ATH_006,2024-02-23,Group chat,Strava,10,CONTACT_013,Positive
ATH_006,2023-12-16,Message,Instagram,0,CONTACT_058,Negative
ATH_006,2024-08-15,Email,Instagram,0,CONTACT_007,Positive
ATH_006,2023-07-07,Social media,Strava,0,CONTACT_050,Neutral
ATH_006,2023-02-20,Social media,Phone,0,CONTACT_066,Positive
ATH_006,2023-05-15,Group chat,Email,60,CONTACT_074,Positive
ATH_006,2023-02-15,Social media,WhatsApp,0,CONTACT_053,Neutral
ATH_006,2024-01-16,Email,Instagram,0,CONTACT_065,Negative
ATH_006,2024-08-13,Group chat,Email,25,CONTACT_025,Positive
ATH_006,2023-08-10,Group chat,Instagram,53,CONTACT_017,Positive
ATH_006,2023-07-06,Message,Strava,0,CONTACT_074,Positive
ATH_007,2024-08-29,Social media,Phone,0,CONTACT_042,Neutral
ATH_007,2024-02-29,Message,WhatsApp,0,CONTACT_009,Neutral
ATH_007,2023-06-24,Group chat,WhatsApp,11,CONTACT_049,Positive
ATH_007,2024-03-16,Message,Phone,0,CONTACT_040,Positive
ATH_007,2023-01-24,Message,Instagram,0,CONTACT_027,Positive
ATH_007,2024-08-05,Group chat,Strava,18,CONTACT_014,Neutral
ATH_007,2024-08-23,Call,Instagram,37,CONTACT_019,Neutral
ATH_007,2023-06-28,Group chat,Discord,31,CONTACT_037,Positive
ATH_007,2024-02-26,Social media,Discord,0,CONTACT_012,Positive
ATH_007,2023-01-01,Message,Phone,0,CONTACT_049,Negative
ATH_007,2023-01-05,Social media,Strava,0,CONTACT_023,Positive
ATH_007,2024-03-27,Social media,Strava,0,CONTACT_031,Neutral
ATH_007,2024-09-26,Message,Email,0,CONTACT_004,Positive
ATH_007,2023-12-07,Email,Email,0,CONTACT_044,Neutral
ATH_007,2024-07-07,Message,Discord,0,CONTACT_004,Neutral
ATH_007,2023-04-20,Email,Email,0,CONTACT_019,Positive
ATH_007,2023-11-23,Email,Strava,0,CONTACT_010,Negative
ATH_007,2024-10-06,Group chat,Discord,45,CONTACT_004,Positive
ATH_007,2024-10-08,Message,Discord,0,CONTACT_026,Positive
ATH_007,2023-01-13,Call,Phone,26,CONTACT_013,Positive
ATH_007,2024-03-24,Group chat,Discord,20,CONTACT_049,Positive
ATH_007,2023-11-24,Group chat,Email,19,CONTACT_023,Negative
ATH_007,2023-01-08,Group chat,Discord,26,CONTACT_033,Positive
ATH_007,2024-10-19,Social media,WhatsApp,0,CONTACT_002,Positive
ATH_007,2023-02-15,Social media,WhatsApp,0,CONTACT_023,Positive
ATH_007,2023-02-22,Group chat,Phone,25,CONTACT_010,Negative
ATH_007,2023-03-03,Call,WhatsApp,59,CONTACT_010,Positive
ATH_007,2024-01-12,Call,Email,38,CONTACT_045,Neutral
ATH_007,2024-10-11,Message,Discord,0,CONTACT_053,Positive
ATH_007,2023-02-28,Call,Phone,31,CONTACT_015,Neutral
ATH_007,2024-10-24,Message,Instagram,0,CONTACT_019,Neutral
ATH_007,2024-03-19,Group chat,Instagram,50,CONTACT_035,Positive
ATH_007,2023-02-15,Message,WhatsApp,0,CONTACT_012,Positive
ATH_007,2023-09-02,Email,Strava,0,CONTACT_025,Positive
ATH_007,2023-12-26,Group chat,Email,16,CONTACT_036,Positive
ATH_007,2023-11-13,Group chat,WhatsApp,20,CONTACT_002,Negative
ATH_007,2024-09-05,Group chat,Phone,5,CONTACT_004,Positive
ATH_007,2023-10-26,Call,WhatsApp,7,CONTACT_049,Neutral
ATH_007,2023-04-11,Social media,Instagram,0,CONTACT_040,Positive
ATH_007,2023-11-20,Email,WhatsApp,0,CONTACT_033,Neutral
ATH_007,2024-07-26,Message,Phone,0,CONTACT_028,Neutral
ATH_007,2024-02-20,Social media,Strava,0,CONTACT_053,Positive
ATH_007,2024-08-29,Call,Email,40,CONTACT_053,Positive
ATH_007,2024-04-15,Message,Discord,0,CONTACT_021,Neutral
ATH_007,2023-03-24,Email,Discord,0,CONTACT_032,Positive
ATH_007,2023-01-23,Group chat,Discord,30,CONTACT_051,Neutral
ATH_007,2024-02-25,Call,Instagram,8,CONTACT_014,Positive
ATH_007,2024-01-15,Social media,WhatsApp,0,CONTACT_019,Positive
ATH_007,2023-03-05,Message,Email,0,CONTACT_047,Neutral
ATH_007,2024-06-16,Email,Email,0,CONTACT_016,Negative
ATH_007,2024-08-17,Call,WhatsApp,33,CONTACT_016,Negative
ATH_007,2024-02-08,Social media,Phone,0,CONTACT_043,Negative
ATH_007,2023-10-03,Call,Discord,30,CONTACT_003,Neutral
ATH_007,2024-06-10,Group chat,WhatsApp,39,CONTACT_048,Positive
ATH_007,2024-11-28,Call,WhatsApp,15,CONTACT_036,Negative
ATH_007,2023-10-14,Social media,Instagram,0,CONTACT_053,Positive
ATH_007,2024-05-20,Message,Email,0,CONTACT_033,Positive
ATH_007,2023-10-01,Call,Email,5,CONTACT_028,Positive
ATH_007,2024-08-29,Social media,Strava,0,CONTACT_039,Neutral
ATH_007,2023-12-26,Call,Discord,18,CONTACT_014,Positive
ATH_007,2023-10-22,Email,Strava,0,CONTACT_036,Positive
ATH_007,2023-11-11,Message,WhatsApp,0,CONTACT_021,Positive
ATH_007,2023-09-15,Message,Strava,0,CONTACT_030,Positive
ATH_007,2023-06-09,Call,Strava,33,CONTACT_004,Positive
ATH_007,2023-07-24,Email,Discord,0,CONTACT_019,Positive
ATH_007,2023-11-25,Email,Instagram,0,CONTACT_002,Positive
ATH_007,2023-09-13,Email,Instagram,0,CONTACT_047,Positive
ATH_007,2024-04-21,Message,WhatsApp,0,CONTACT_048,Positive
ATH_007,2023-11-15,Call,Email,40,CONTACT_015,Negative
ATH_007,2023-02-18,Group chat,Email,59,CONTACT_025,Positive
ATH_007,2023-01-11,Call,Phone,34,CONTACT_008,Neutral
ATH_007,2023-11-10,Email,Phone,0,CONTACT_015,Negative
ATH_007,2024-01-25,Social media,Instagram,0,CONTACT_043,Neutral
ATH_007,2024-01-09,Message,Phone,0,CONTACT_042,Positive
ATH_007,2023-02-03,Social media,Discord,0,CONTACT_054,Positive
ATH_007,2024-04-25,Social media,Strava,0,CONTACT_034,Neutral
ATH_007,2023-07-19,Call,Discord,16,CONTACT_040,Positive
ATH_007,2024-03-11,Social media,Email,0,CONTACT_027,Negative
ATH_007,2024-12-16,Call,Instagram,47,CONTACT_018,Neutral
ATH_007,2024-04-29,Social media,Discord,0,CONTACT_035,Negative
ATH_007,2024-12-26,Message,Phone,0,CONTACT_010,Negative
ATH_007,2024-11-30,Group chat,Discord,21,CONTACT_009,Positive
ATH_007,2023-11-20,Group chat,Instagram,17,CONTACT_053,Negative
ATH_007,2024-04-23,Social media,Email,0,CONTACT_032,Positive
ATH_007,2023-03-11,Email,Phone,0,CONTACT_029,Positive
ATH_007,2024-06-04,Message,Phone,0,CONTACT_042,Positive
ATH_007,2023-05-22,Group chat,Phone,44,CONTACT_005,Negative
ATH_007,2023-04-07,Social media,Strava,0,CONTACT_026,Positive
ATH_007,2023-12-21,Social media,Discord,0,CONTACT_054,Positive
ATH_007,2023-08-13,Group chat,Phone,43,CONTACT_042,Neutral
ATH_007,2023-07-19,Message,Discord,0,CONTACT_022,Positive
ATH_007,2023-02-23,Message,Strava,0,CONTACT_031,Neutral
ATH_007,2024-11-02,Social media,WhatsApp,0,CONTACT_053,Positive
ATH_007,2023-01-29,Group chat,Email,12,CONTACT_019,Neutral
ATH_008,2023-01-17,Message,Discord,0,CONTACT_009,Negative
ATH_008,2024-07-01,Group chat,Email,11,CONTACT_011,Negative
ATH_008,2023-11-11,Group chat,Phone,37,CONTACT_004,Neutral
ATH_008,2024-03-17,Social media,Strava,0,CONTACT_001,Positive
ATH_008,2024-02-05,Message,Instagram,0,CONTACT_012,Negative
ATH_008,2023-12-22,Social media,Instagram,0,CONTACT_001,Positive
ATH_008,2024-04-21,Social media,Email,0,CONTACT_009,Positive
ATH_008,2024-02-14,Call,WhatsApp,54,CONTACT_013,Positive
ATH_008,2024-08-16,Email,WhatsApp,0,CONTACT_010,Neutral
ATH_008,2023-10-21,Social media,Instagram,0,CONTACT_010,Positive
ATH_008,2024-08-29,Group chat,Email,43,CONTACT_018,Neutral
ATH_008,2023-06-04,Email,Instagram,0,CONTACT_005,Positive
ATH_008,2023-06-23,Group chat,Phone,37,CONTACT_014,Neutral
ATH_008,2024-10-12,Email,Email,0,CONTACT_020,Neutral
ATH_008,2024-03-01,Social media,Email,0,CONTACT_003,Neutral
ATH_008,2024-01-02,Message,Phone,0,CONTACT_013,Positive
ATH_008,2024-04-23,Social media,Instagram,0,CONTACT_012,Neutral
ATH_008,2023-08-21,Social media,Email,0,CONTACT_019,Negative
ATH_008,2023-05-31,Call,Email,9,CONTACT_014,Negative
ATH_008,2024-08-14,Call,Strava,12,CONTACT_010,Neutral
ATH_008,2024-11-28,Social media,WhatsApp,0,CONTACT_007,Positive
ATH_008,2024-12-29,Email,Strava,0,CONTACT_005,Neutral
ATH_008,2024-01-11,Social media,WhatsApp,0,CONTACT_003,Negative
ATH_008,2024-03-04,Message,Instagram,0,CONTACT_006,Positive
ATH_008,2023-02-27,Call,Instagram,38,CONTACT_017,Positive
ATH_008,2023-09-30,Group chat,Email,17,CONTACT_011,Positive
ATH_008,2024-08-21,Group chat,Discord,5,CONTACT_010,Positive
ATH_008,2024-09-04,Message,WhatsApp,0,CONTACT_009,Positive
ATH_008,2023-04-17,Email,Phone,0,CONTACT_001,Positive
ATH_008,2023-10-17,Group chat,Phone,51,CONTACT_015,Positive
ATH_008,2023-01-25,Call,Email,8,CONTACT_012,Positive
ATH_008,2023-10-13,Message,Email,0,CONTACT_005,Positive
ATH_008,2023-07-17,Group chat,Strava,11,CONTACT_002,Neutral
ATH_008,2024-02-22,Call,Phone,37,CONTACT_020,Positive
ATH_008,2024-05-23,Message,Discord,0,CONTACT_006,Positive
ATH_008,2024-10-24,Message,Strava,0,CONTACT_013,Positive
ATH_008,2024-08-12,Social media,Phone,0,CONTACT_001,Negative
ATH_008,2023-02-16,Group chat,WhatsApp,50,CONTACT_017,Positive
ATH_008,2023-05-03,Message,Email,0,CONTACT_006,Positive
ATH_008,2023-04-20,Group chat,Phone,57,CONTACT_011,Neutral
ATH_008,2023-04-13,Group chat,Email,51,CONTACT_008,Neutral
ATH_008,2023-01-16,Email,WhatsApp,0,CONTACT_016,Neutral
ATH_008,2023-05-23,Message,Instagram,0,CONTACT_018,Negative
ATH_008,2023-11-09,Social media,Phone,0,CONTACT_008,Positive
ATH_008,2023-01-10,Call,Discord,49,CONTACT_011,Positive
ATH_008,2023-02-27,Call,Phone,50,CONTACT_002,Negative
ATH_008,2023-03-19,Message,Instagram,0,CONTACT_020,Positive
ATH_008,2024-11-14,Group chat,Email,6,CONTACT_001,Neutral
ATH_008,2023-10-04,Email,Strava,0,CONTACT_002,Positive
ATH_008,2023-08-08,Message,WhatsApp,0,CONTACT_005,Negative
ATH_009,2023-12-25,Email,Instagram,0,CONTACT_030,Positive
ATH_009,2024-11-17,Call,Instagram,46,CONTACT_014,Neutral
ATH_009,2024-09-26,Social media,WhatsApp,0,CONTACT_009,Neutral
ATH_009,2024-03-22,Message,WhatsApp,0,CONTACT_034,Neutral
ATH_009,2023-12-12,Email,Instagram,0,CONTACT_009,Neutral
ATH_009,2024-04-02,Social media,Email,0,CONTACT_031,Neutral
ATH_009,2023-06-09,Social media,WhatsApp,0,CONTACT_021,Positive
ATH_009,2023-12-19,Group chat,Strava,10,CONTACT_027,Neutral
ATH_009,2024-08-21,Message,Email,0,CONTACT_017,Neutral
ATH_009,2023-08-01,Message,Email,0,CONTACT_022,Neutral
ATH_009,2024-12-06,Email,Discord,0,CONTACT_016,Positive
ATH_009,2023-12-02,Message,WhatsApp,0,CONTACT_015,Positive
ATH_009,2023-08-02,Message,Instagram,0,CONTACT_023,Positive
ATH_009,2024-03-12,Social media,Phone,0,CONTACT_014,Neutral
ATH_009,2024-02-16,Message,Phone,0,CONTACT_027,Positive
ATH_009,2024-11-29,Email,WhatsApp,0,CONTACT_015,Positive
ATH_009,2023-04-08,Call,Email,44,CONTACT_033,Positive
ATH_009,2023-01-05,Email,Strava,0,CONTACT_019,Positive
ATH_009,2024-09-28,Email,Email,0,CONTACT_023,Positive
ATH_009,2024-09-09,Email,Phone,0,CONTACT_032,Positive
ATH_009,2023-04-18,Message,Discord,0,CONTACT_029,Neutral
ATH_009,2024-08-06,Email,Discord,0,CONTACT_034,Positive
ATH_009,2023-07-01,Message,Email,0,CONTACT_032,Positive
ATH_009,2024-10-08,Social media,WhatsApp,0,CONTACT_007,Negative
ATH_009,2024-10-20,Message,Discord,0,CONTACT_033,Neutral
ATH_009,2024-10-24,Group chat,WhatsApp,60,CONTACT_009,Neutral
ATH_009,2023-09-16,Group chat,Instagram,38,CONTACT_009,Positive
ATH_009,2024-07-31,Call,Instagram,24,CONTACT_004,Neutral
ATH_009,2023-09-05,Message,Phone,0,CONTACT_034,Negative
ATH_009,2023-09-24,Call,Phone,11,CONTACT_019,Positive
ATH_009,2023-03-24,Email,WhatsApp,0,CONTACT_005,Neutral
ATH_009,2023-06-05,Group chat,Strava,60,CONTACT_015,Positive
ATH_009,2024-10-12,Call,Instagram,16,CONTACT_034,Negative
ATH_009,2024-06-24,Group chat,Strava,45,CONTACT_024,Positive
ATH_009,2024-03-15,Call,Email,50,CONTACT_009,Positive
ATH_009,2023-10-24,Call,Discord,60,CONTACT_020,Positive
ATH_009,2023-02-24,Social media,WhatsApp,0,CONTACT_022,Positive
