athlete_id,event_date,event_type,description,impact_rating,career_phase
ATH_0025,2020-03-10,Training milestone,Reached 500km total,6,Advanced
ATH_0025,2024-12-19,Race victory,Won age group,5,Advanced
ATH_0025,2024-07-18,Personal achievement,Personal achievement event,3,Advanced
ATH_0025,2016-06-20,Personal achievement,Personal achievement event,7,Advanced
ATH_0025,2022-06-02,Training milestone,Reached personal best,6,Advanced
ATH_0026,2024-05-18,Personal achievement,Personal achievement event,6,Beginner
ATH_0026,2024-03-20,Personal achievement,Personal achievement event,4,Beginner
ATH_0026,2024-05-20,Injury recovery,Injury recovery event,7,Beginner
ATH_0027,2023-08-26,Team change,Team change event,8,Beginner
ATH_0027,2024-10-19,Career change,Started new position,4,Beginner
ATH_0027,2023-08-11,Team change,Team change event,5,Beginner
ATH_0027,2023-06-11,Sponsorship deal,Sponsorship deal event,7,Beginner
ATH_0027,2024-03-02,Coach change,Coach change event,6,Beginner
ATH_0027,2022-02-27,Retirement consideration,Retirement consideration event,6,Beginner
ATH_0027,2024-09-30,Training camp,Training camp event,5,Beginner
ATH_0027,2024-07-15,Team change,Team change event,7,Beginner
ATH_0027,2023-02-27,Race victory,Won local race,2,Beginner
ATH_0028,2022-12-23,Personal best,Personal best event,6,Semi-Pro
ATH_0028,2019-08-22,Career change,Started new position,7,Semi-Pro
ATH_0028,2011-04-06,Competition,Participated in international competition,5,Semi-Pro
ATH_0028,2013-02-09,Education,Education event,3,Semi-Pro
ATH_0028,2012-09-18,Personal achievement,Personal achievement event,6,Semi-Pro
ATH_0028,2023-01-26,Major competition,Major competition event,4,Semi-Pro
ATH_0028,2014-09-13,Training milestone,Reached consistency streak,3,Semi-Pro
ATH_0028,2013-07-06,Major competition,Major competition event,8,Semi-Pro
ATH_0028,2016-05-05,Retirement consideration,Retirement consideration event,5,Semi-Pro
ATH_0028,2016-09-08,Injury recovery,Injury recovery event,6,Semi-Pro
ATH_0028,2010-11-20,Education,Education event,8,Semi-Pro
ATH_0028,2016-10-26,Sponsorship deal,Sponsorship deal event,3,Semi-Pro
ATH_0028,2017-01-03,Personal best,Personal best event,7,Semi-Pro
ATH_0028,2019-11-17,Coach change,Coach change event,4,Semi-Pro
ATH_0028,2014-08-21,Training milestone,Reached 1000km milestone,7,Semi-Pro
ATH_0028,2023-04-23,Race victory,Won local race,9,Semi-Pro
ATH_0028,2020-05-23,Personal achievement,Personal achievement event,1,Semi-Pro
ATH_0028,2015-09-15,Retirement consideration,Retirement consideration event,3,Semi-Pro
ATH_0028,2024-10-12,Sponsorship deal,Sponsorship deal event,6,Semi-Pro
ATH_0028,2022-10-20,Competition,Participated in marathon,5,Semi-Pro
ATH_0028,2013-05-21,Retirement consideration,Retirement consideration event,9,Semi-Pro
ATH_0028,2015-06-07,Location change,Relocated to new city,7,Semi-Pro
ATH_0028,2019-02-28,Personal best,Personal best event,6,Semi-Pro
ATH_0028,2020-05-27,Injury recovery,Injury recovery event,4,Semi-Pro
ATH_0028,2020-07-02,Sponsorship deal,Sponsorship deal event,1,Semi-Pro
ATH_0029,2022-11-02,Location change,Relocated to new city,5,Advanced
ATH_0029,2017-04-17,Personal best,Personal best event,4,Advanced
ATH_0029,2020-08-30,Location change,Relocated to new city,8,Advanced
ATH_0029,2019-08-13,Location change,Relocated to new city,7,Advanced
ATH_0029,2018-10-26,Competition,Participated in championship,5,Advanced
ATH_0029,2022-12-13,Injury recovery,Injury recovery event,8,Advanced
ATH_0029,2022-06-16,Competition,Participated in triathlon,4,Advanced
ATH_0029,2018-09-14,Personal achievement,Personal achievement event,9,Advanced
ATH_0029,2020-04-23,Major competition,Major competition event,5,Advanced
ATH_0030,2021-10-29,Race victory,Won local race,5,Intermediate
ATH_0030,2023-12-12,Coach change,Coach change event,3,Intermediate
ATH_0030,2022-01-19,Training milestone,Reached consistency streak,8,Intermediate
ATH_0030,2022-05-21,Race victory,Won division title,4,Intermediate
ATH_0031,2021-06-30,Team change,Team change event,1,Intermediate
ATH_0031,2024-04-23,Location change,Relocated to new city,7,Intermediate
ATH_0031,2019-10-22,Sponsorship deal,Sponsorship deal event,7,Intermediate
ATH_0031,2024-08-01,Education,Education event,7,Intermediate
ATH_0031,2022-02-22,Personal achievement,Personal achievement event,9,Intermediate
ATH_0031,2021-10-07,Injury recovery,Injury recovery event,5,Intermediate
ATH_0031,2021-06-02,Race victory,Won age group,4,Intermediate
ATH_0031,2024-06-12,Major competition,Major competition event,4,Intermediate
ATH_0031,2024-11-23,Injury recovery,Injury recovery event,3,Intermediate
ATH_0031,2022-08-17,Sponsorship deal,Sponsorship deal event,3,Intermediate
ATH_0031,2023-10-27,Coach change,Coach change event,9,Intermediate
ATH_0031,2019-03-20,Sponsorship deal,Sponsorship deal event,4,Intermediate
ATH_0031,2021-12-21,Education,Education event,5,Intermediate
ATH_0032,2024-04-21,Location change,Relocated to new city,6,Intermediate
ATH_0032,2023-06-08,Training camp,Training camp event,5,Intermediate
ATH_0032,2022-05-20,Race victory,Won age group,3,Intermediate
ATH_0032,2023-03-28,Career change,Started new position,3,Intermediate
ATH_0032,2023-03-17,Sponsorship deal,Sponsorship deal event,5,Intermediate
ATH_0032,2023-09-08,Sponsorship deal,Sponsorship deal event,9,Intermediate
ATH_0032,2024-07-30,Education,Education event,9,Intermediate
ATH_0032,2024-05-20,Education,Education event,4,Intermediate
ATH_0032,2024-04-11,Team change,Team change event,6,Intermediate
ATH_0033,2024-05-25,Competition,Participated in international competition,4,Advanced
ATH_0033,2020-04-25,Retirement consideration,Retirement consideration event,5,Advanced
ATH_0033,2019-04-13,Education,Education event,2,Advanced
ATH_0033,2020-06-24,Sponsorship deal,Sponsorship deal event,6,Advanced
ATH_0033,2022-04-21,Family event,Family event event,6,Advanced
ATH_0033,2022-08-18,Personal achievement,Personal achievement event,5,Advanced
ATH_0033,2021-03-11,Career change,Started new position,10,Advanced
ATH_0033,2022-11-23,Race victory,Won division title,5,Advanced
ATH_0033,2020-11-23,Race victory,Won local race,5,Advanced
ATH_0033,2024-06-22,Coach change,Coach change event,3,Advanced
ATH_0033,2024-10-10,Training camp,Training camp event,7,Advanced
ATH_0033,2019-03-24,Retirement consideration,Retirement consideration event,4,Advanced
ATH_0033,2019-06-02,Competition,Participated in championship,4,Advanced
ATH_0034,2021-03-13,Major competition,Major competition event,7,Advanced
ATH_0034,2018-04-20,Sponsorship deal,Sponsorship deal event,2,Advanced
ATH_0034,2021-04-06,Major competition,Major competition event,8,Advanced
ATH_0034,2017-10-18,Education,Education event,4,Advanced
ATH_0034,2023-04-13,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0034,2021-03-05,Retirement consideration,Retirement consideration event,6,Advanced
ATH_0034,2020-01-27,Training camp,Training camp event,9,Advanced
ATH_0034,2021-07-07,Competition,Participated in triathlon,4,Advanced
ATH_0034,2022-09-18,Sponsorship deal,Sponsorship deal event,4,Advanced
ATH_0034,2019-05-16,Major competition,Major competition event,4,Advanced
ATH_0034,2019-03-13,Personal best,Personal best event,4,Advanced
ATH_0034,2023-08-26,Career change,Started new position,6,Advanced
ATH_0034,2018-06-26,Education,Education event,6,Advanced
ATH_0035,2022-01-09,Race victory,Won division title,6,Advanced
ATH_0035,2020-11-20,Career change,Started new position,7,Advanced
ATH_0035,2021-12-06,Team change,Team change event,5,Advanced
ATH_0035,2021-06-17,Injury recovery,Injury recovery event,5,Advanced
ATH_0035,2021-06-11,Personal best,Personal best event,5,Advanced
ATH_0035,2020-07-25,Location change,Relocated to new city,10,Advanced
ATH_0035,2024-12-12,Coach change,Coach change event,4,Advanced
ATH_0035,2023-10-07,Competition,Participated in local race,4,Advanced
ATH_0035,2024-12-13,Coach change,Coach change event,3,Advanced
ATH_0035,2019-05-10,Competition,Participated in national event,3,Advanced
ATH_0035,2024-09-06,Training milestone,Reached 100km month,4,Advanced
ATH_0035,2022-05-02,Education,Education event,7,Advanced
ATH_0035,2021-05-30,Career change,Started new position,7,Advanced
ATH_0035,2023-05-26,Education,Education event,4,Advanced
ATH_0035,2024-02-19,Retirement consideration,Retirement consideration event,3,Advanced
ATH_0036,2023-07-17,Team change,Team change event,6,Intermediate
ATH_0036,2024-10-01,Training milestone,Reached consistency streak,5,Intermediate
ATH_0036,2022-08-13,Race victory,Won division title,1,Intermediate
ATH_0036,2024-09-16,Retirement consideration,Retirement consideration event,3,Intermediate
ATH_0036,2021-10-20,Location change,Relocated to new city,6,Intermediate
ATH_0037,2024-08-10,Personal best,Personal best event,7,Intermediate
ATH_0037,2023-12-16,Coach change,Coach change event,8,Intermediate
ATH_0037,2024-01-29,Location change,Relocated to new city,3,Intermediate
ATH_0037,2023-10-27,Injury recovery,Injury recovery event,5,Intermediate
ATH_0037,2023-11-24,Sponsorship deal,Sponsorship deal event,6,Intermediate
ATH_0037,2023-07-25,Retirement consideration,Retirement consideration event,6,Intermediate
ATH_0037,2024-11-07,Personal best,Personal best event,6,Intermediate
ATH_0037,2023-05-09,Career change,Started new position,9,Intermediate
ATH_0037,2022-07-29,Training milestone,Reached consistency streak,6,Intermediate
ATH_0038,2019-07-08,Education,Education event,9,Advanced
ATH_0038,2024-10-13,Retirement consideration,Retirement consideration event,5,Advanced
ATH_0038,2021-06-06,Personal achievement,Personal achievement event,4,Advanced
ATH_0038,2018-09-25,Career change,Started new position,4,Advanced
ATH_0038,2021-06-20,Team change,Team change event,6,Advanced
ATH_0038,2024-05-05,Training camp,Training camp event,3,Advanced
ATH_0038,2021-09-17,Location change,Relocated to new city,7,Advanced
ATH_0038,2020-01-18,Education,Education event,3,Advanced
ATH_0038,2020-01-13,Coach change,Coach change event,5,Advanced
ATH_0038,2020-07-14,Education,Education event,4,Advanced
ATH_0038,2019-08-31,Coach change,Coach change event,5,Advanced
ATH_0038,2018-10-27,Race victory,Won age group,6,Advanced
ATH_0038,2019-09-04,Major competition,Major competition event,3,Advanced
ATH_0038,2023-07-26,Team change,Team change event,5,Advanced
ATH_0039,2021-04-10,Competition,Participated in regional qualifier,7,Intermediate
ATH_0039,2019-04-28,Personal best,Personal best event,6,Intermediate
ATH_0039,2024-08-24,Personal achievement,Personal achievement event,5,Intermediate
ATH_0039,2020-08-03,Retirement consideration,Retirement consideration event,5,Intermediate
ATH_0039,2019-06-05,Training camp,Training camp event,4,Intermediate
ATH_0039,2022-05-25,Race victory,Won local race,6,Intermediate
ATH_0039,2020-09-24,Retirement consideration,Retirement consideration event,5,Intermediate
ATH_0040,2021-02-08,Retirement consideration,Retirement consideration event,3,Advanced
ATH_0040,2023-07-20,Race victory,Won division title,8,Advanced
ATH_0040,2024-10-21,Education,Education event,5,Advanced
ATH_0040,2021-07-26,Competition,Participated in championship,6,Advanced
ATH_0040,2022-01-19,Career change,Started new position,6,Advanced
ATH_0040,2021-04-03,Retirement consideration,Retirement consideration event,7,Advanced
ATH_0040,2024-05-30,Personal best,Personal best event,1,Advanced
ATH_0040,2019-04-19,Competition,Participated in triathlon,8,Advanced
ATH_0040,2022-06-30,Coach change,Coach change event,4,Advanced
ATH_0040,2020-01-19,Education,Education event,5,Advanced
ATH_0040,2023-12-02,Training camp,Training camp event,9,Advanced
ATH_0040,2022-07-08,Major competition,Major competition event,8,Advanced
ATH_0040,2021-10-24,Race victory,Won division title,5,Advanced
ATH_0040,2022-09-13,Major competition,Major competition event,4,Advanced
ATH_0041,2024-10-31,Coach change,Coach change event,3,Intermediate
ATH_0041,2021-01-04,Training camp,Training camp event,6,Intermediate
ATH_0041,2022-01-16,Personal best,Personal best event,6,Intermediate
ATH_0041,2021-09-14,Competition,Participated in championship,7,Intermediate
ATH_0041,2020-06-16,Injury recovery,Injury recovery event,5,Intermediate
ATH_0041,2020-03-13,Injury recovery,Injury recovery event,7,Intermediate
ATH_0041,2023-11-29,Sponsorship deal,Sponsorship deal event,5,Intermediate
ATH_0041,2024-10-24,Education,Education event,6,Intermediate
ATH_0041,2024-06-03,Education,Education event,4,Intermediate
ATH_0041,2019-07-11,Competition,Participated in local race,5,Intermediate
ATH_0041,2020-10-03,Family event,Family event event,8,Intermediate
ATH_0041,2019-06-05,Personal achievement,Personal achievement event,5,Intermediate
ATH_0042,2023-07-17,Personal achievement,Personal achievement event,5,Intermediate
ATH_0042,2019-06-26,Coach change,Coach change event,9,Intermediate
ATH_0042,2022-05-23,Personal best,Personal best event,3,Intermediate
ATH_0042,2023-03-25,Location change,Relocated to new city,2,Intermediate
ATH_0042,2021-05-16,Injury recovery,Injury recovery event,8,Intermediate
ATH_0042,2022-06-29,Personal best,Personal best event,7,Intermediate
ATH_0042,2020-04-11,Career change,Started new position,6,Intermediate
ATH_0042,2023-09-13,Sponsorship deal,Sponsorship deal event,5,Intermediate
ATH_0042,2020-11-14,Sponsorship deal,Sponsorship deal event,4,Intermediate
ATH_0042,2024-09-01,Location change,Relocated to new city,8,Intermediate
ATH_0042,2020-05-24,Personal best,Personal best event,8,Intermediate
ATH_0042,2021-05-02,Family event,Family event event,2,Intermediate
ATH_0042,2019-02-26,Injury recovery,Injury recovery event,8,Intermediate
ATH_0042,2020-04-03,Injury recovery,Injury recovery event,6,Intermediate
ATH_0042,2022-03-13,Personal best,Personal best event,5,Intermediate
ATH_0042,2024-04-05,Training camp,Training camp event,1,Intermediate
ATH_0042,2024-08-28,Coach change,Coach change event,3,Intermediate
ATH_0042,2022-10-20,Injury recovery,Injury recovery event,6,Intermediate
ATH_0043,2022-09-09,Family event,Family event event,6,Intermediate
ATH_0043,2024-04-23,Competition,Participated in triathlon,6,Intermediate
ATH_0043,2023-04-24,Coach change,Coach change event,9,Intermediate
ATH_0043,2022-10-11,Location change,Relocated to new city,5,Intermediate
ATH_0043,2023-02-28,Training milestone,Reached 1000km milestone,5,Intermediate
ATH_0043,2023-06-26,Personal best,Personal best event,7,Intermediate
ATH_0044,2020-10-14,Sponsorship deal,Sponsorship deal event,7,Advanced
ATH_0044,2017-02-03,Location change,Relocated to new city,1,Advanced
ATH_0044,2017-04-13,Injury recovery,Injury recovery event,8,Advanced
ATH_0044,2020-12-03,Education,Education event,7,Advanced
ATH_0044,2024-04-09,Injury recovery,Injury recovery event,7,Advanced
ATH_0044,2024-02-13,Competition,Participated in triathlon,5,Advanced
ATH_0044,2022-04-13,Race victory,Won age group,5,Advanced
ATH_0044,2022-07-16,Family event,Family event event,2,Advanced
ATH_0044,2022-12-06,Training milestone,Reached personal best,7,Advanced
ATH_0044,2020-07-18,Major competition,Major competition event,6,Advanced
ATH_0044,2017-01-13,Team change,Team change event,6,Advanced
ATH_0044,2022-09-18,Retirement consideration,Retirement consideration event,6,Advanced
ATH_0044,2023-11-13,Competition,Participated in marathon,8,Advanced
ATH_0044,2016-07-08,Team change,Team change event,4,Advanced
ATH_0044,2020-08-03,Team change,Team change event,6,Advanced
ATH_0044,2023-01-24,Training camp,Training camp event,7,Advanced
ATH_0044,2023-08-04,Career change,Started new position,6,Advanced
ATH_0044,2023-07-06,Family event,Family event event,5,Advanced
ATH_0044,2024-07-17,Major competition,Major competition event,7,Advanced
ATH_0044,2017-03-26,Team change,Team change event,4,Advanced
ATH_0044,2018-04-15,Family event,Family event event,4,Advanced
ATH_0044,2022-01-25,Major competition,Major competition event,7,Advanced
ATH_0044,2016-01-17,Sponsorship deal,Sponsorship deal event,7,Advanced
ATH_0044,2023-08-28,Training milestone,Reached 1000km milestone,7,Advanced
ATH_0044,2024-12-06,Major competition,Major competition event,7,Advanced
ATH_0045,2023-05-15,Race victory,Won division title,7,Advanced
ATH_0045,2015-07-15,Major competition,Major competition event,4,Advanced
ATH_0045,2013-09-14,Family event,Family event event,5,Advanced
ATH_0045,2024-02-19,Race victory,Won division title,5,Advanced
ATH_0045,2019-12-06,Competition,Participated in international competition,6,Advanced
ATH_0045,2017-12-10,Career change,Started new position,6,Advanced
