athlete_id,date,activity_type,distance_km,duration_minutes,elevation_gain_m,avg_heart_rate,max_heart_rate,calories_burned
ATH_002,2023-04-08,Running,16.83,99,341,121,143,761
ATH_002,2023-01-08,Running,12.54,74,248,144,167,614
ATH_002,2023-07-02,Rowing,5,31,0,151,167,201
ATH_002,2024-05-16,Running,11.28,67,226,150,175,607
ATH_002,2023-01-07,Running,14.61,86,279,155,168,953
ATH_002,2023-06-28,Running,15.49,92,93,104,125,931
ATH_002,2023-04-12,Running,16.47,97,0,154,179,743
ATH_002,2024-09-11,Running,7.13,42,134,135,159,373
ATH_002,2024-07-09,Running,9.35,55,208,156,173,621
ATH_002,2023-03-06,Running,18.35,108,308,141,166,434
ATH_002,2024-06-03,Running,13.96,82,204,142,160,621
ATH_002,2024-02-16,Running,13.36,79,188,136,153,791
ATH_002,2023-12-09,Running,14.34,85,141,138,156,542
ATH_002,2023-11-10,Basketball,7.56,65,0,128,138,508
ATH_002,2024-08-30,Running,11.66,69,186,127,152,261
ATH_002,2023-06-03,Running,16.63,98,124,141,160,775
ATH_002,2023-01-28,Rowing,15.88,109,0,152,163,926
ATH_002,2024-01-21,Running,9.16,54,32,120,140,528
ATH_002,2024-05-20,Running,8.39,49,82,147,171,387
ATH_002,2023-04-06,Running,5.72,33,165,160,179,253
ATH_002,2024-12-06,Running,14.22,84,235,136,157,704
ATH_002,2023-06-12,Running,11.75,69,128,136,160,529
ATH_002,2023-08-10,Running,20.52,121,201,115,125,1282
ATH_002,2024-12-31,Running,13.28,78,168,132,150,460
ATH_002,2024-10-12,Running,10.34,61,139,127,149,522
ATH_002,2024-03-05,Running,13.62,80,156,121,134,747
ATH_002,2024-08-20,Running,13.52,80,361,147,172,598
ATH_002,2024-11-23,Triathlon,7.71,67,0,164,175,578
ATH_002,2024-06-19,Running,10.68,63,252,124,137,621
ATH_002,2023-12-13,Running,7.16,42,76,135,152,250
ATH_002,2024-12-29,Running,3.62,21,26,144,161,43
ATH_002,2024-02-28,Running,10.46,62,274,132,148,553
ATH_002,2024-03-30,Running,14.51,86,46,142,160,697
ATH_002,2024-06-15,Running,20.91,124,484,140,154,905
ATH_002,2024-11-29,Running,11.92,70,123,161,183,420
ATH_002,2024-03-03,Running,14.57,86,88,153,163,740
ATH_002,2024-08-14,Running,10.59,62,206,140,165,302
ATH_002,2023-12-05,Cycling,44.58,98,1105,128,145,918
ATH_002,2023-09-15,Football,13.71,92,0,138,149,841
ATH_002,2023-06-17,Running,17.42,103,183,138,157,860
ATH_002,2024-02-21,Running,6.04,35,110,180,191,371
ATH_003,2023-07-30,Cycling,10,23,74,128,139,155
ATH_003,2023-05-30,Running,6.43,35,86,132,156,322
ATH_003,2023-12-04,Rowing,20.49,135,0,127,152,1439
ATH_003,2024-04-11,Swimming,2.94,27,0,130,141,251
ATH_003,2023-10-12,Rowing,11.08,101,0,127,141,343
ATH_003,2024-04-04,Rowing,17.26,168,0,117,139,1342
ATH_003,2024-12-11,Rowing,15.37,143,0,121,132,1522
ATH_003,2023-01-16,Triathlon,5,27,0,140,151,212
ATH_003,2023-09-28,Rowing,11.94,119,0,115,126,1026
ATH_003,2024-01-14,Rowing,16.84,123,0,141,154,1065
ATH_003,2023-03-27,CrossFit,8.06,47,0,105,127,268
ATH_003,2024-02-29,Rowing,7.41,75,0,124,149,641
ATH_003,2023-11-30,Rowing,15.64,128,0,123,144,932
ATH_003,2023-04-09,Swimming,3.38,35,0,116,139,416
ATH_003,2024-04-22,Rowing,14.12,104,0,100,116,770
ATH_003,2023-11-13,Rowing,6.71,42,0,126,145,326
ATH_003,2023-07-11,Rowing,14.07,107,0,104,117,958
ATH_003,2024-10-16,CrossFit,5,35,0,133,151,347
ATH_003,2023-08-24,Rowing,7.28,66,0,123,140,625
ATH_003,2023-07-18,Rowing,15.74,94,0,127,140,1120
ATH_003,2023-04-29,Rowing,18.6,134,0,124,143,831
ATH_003,2023-10-05,Rowing,8.56,62,0,123,135,379
ATH_003,2023-11-01,Rowing,16.24,48,0,100,111,355
ATH_003,2024-02-27,Rowing,5,50,0,100,112,531
ATH_003,2023-08-01,Football,9.94,74,0,138,161,767
ATH_003,2024-03-15,Rowing,5,46,0,133,157,374
ATH_003,2023-11-16,Rowing,5,44,0,127,145,208
ATH_003,2023-06-12,CrossFit,20.44,137,0,133,147,937
ATH_003,2024-01-11,Rowing,11.55,90,0,141,162,1001
ATH_003,2024-11-09,Rowing,10.84,94,0,132,148,948
ATH_003,2023-04-11,Rowing,9.79,94,0,114,124,551
ATH_003,2023-10-10,Rowing,14.04,117,0,127,147,1202
ATH_003,2024-02-11,Cycling,40.83,96,623,145,163,918
ATH_003,2024-12-30,Rowing,5,40,0,125,141,255
ATH_003,2023-01-04,Rowing,7.23,52,0,118,128,517
ATH_003,2023-10-29,Tennis,9.71,60,0,148,170,333
ATH_003,2024-01-25,Rowing,13.24,93,0,125,137,653
ATH_003,2023-08-11,Rowing,11.99,88,0,129,144,836
ATH_003,2023-08-22,Rowing,16.46,145,0,116,129,856
ATH_003,2023-07-31,Rowing,15.86,157,0,143,155,1156
ATH_003,2024-12-18,Rowing,12.06,76,0,123,136,483
ATH_003,2024-08-14,Swimming,1.98,17,0,127,142,136
ATH_003,2023-04-26,Running,10.84,60,150,128,138,601
ATH_003,2023-04-11,Rowing,7.93,84,0,139,158,791
ATH_003,2023-12-12,Rowing,11.74,88,0,122,137,1023
ATH_003,2023-05-02,Triathlon,12.64,122,0,136,159,759
ATH_003,2023-02-27,Rowing,6.53,57,0,144,164,312
ATH_003,2023-04-03,Rowing,17.54,126,0,134,149,531
ATH_003,2023-04-26,Rowing,7.48,67,0,138,161,529
ATH_003,2024-12-20,Running,8.36,46,104,120,134,357
ATH_003,2024-01-31,Rowing,5,24,0,131,151,179
ATH_003,2023-07-08,Swimming,2.16,17,0,107,132,82
ATH_003,2023-02-22,Rowing,12.49,78,0,123,142,643
ATH_003,2023-10-19,CrossFit,5,48,0,127,152,386
ATH_003,2024-07-27,Cycling,17.73,41,517,110,123,331
ATH_003,2023-10-24,Rowing,23.45,150,0,115,134,815
ATH_003,2023-01-04,Triathlon,5,54,0,140,163,551
ATH_003,2024-06-07,Rowing,5,42,0,162,174,328
ATH_003,2024-02-10,Rowing,5,10,0,114,137,69
ATH_003,2024-11-14,CrossFit,15.04,104,0,130,154,458
ATH_003,2023-01-03,Rowing,5,51,0,100,111,474
ATH_003,2024-12-08,CrossFit,5,45,0,123,137,227
ATH_003,2024-09-30,Football,17.46,155,0,140,151,1118
ATH_003,2023-01-09,Rowing,9.59,71,0,102,126,429
ATH_003,2023-07-22,Rowing,11.34,57,0,135,157,580
ATH_003,2023-08-20,Rowing,6.79,56,0,114,126,424
ATH_003,2023-01-30,Rowing,11.54,91,0,149,164,665
ATH_003,2023-11-17,Rowing,5,51,0,102,127,423
ATH_003,2023-07-23,Tennis,11.0,96,0,121,138,815
ATH_003,2024-06-10,Rowing,5,33,0,135,152,207
ATH_003,2024-01-11,Rowing,5,20,0,129,149,227
ATH_003,2024-12-17,Rowing,11.93,116,0,144,162,1148
ATH_003,2023-05-29,Tennis,9.13,68,0,117,131,405
ATH_003,2023-07-02,Rowing,22.07,193,0,149,167,1644
ATH_003,2023-03-17,Rowing,8.36,68,0,140,152,652
ATH_003,2024-08-19,Rowing,5.85,36,0,111,136,269
ATH_003,2024-12-29,Rowing,7.16,35,0,134,158,257
ATH_003,2023-05-04,Basketball,5.98,38,0,110,126,324
ATH_003,2024-10-01,CrossFit,12.48,52,0,109,122,307
ATH_004,2023-04-09,Swimming,3.44,30,0,132,145,196
ATH_004,2023-10-31,Rowing,19.15,71,0,128,151,404
ATH_004,2024-08-10,Rowing,9.03,54,0,155,169,396
ATH_004,2023-01-04,Tennis,5,25,0,127,140,202
ATH_004,2023-08-21,Rowing,11.14,73,0,125,144,448
ATH_004,2023-08-21,Rowing,14.26,122,0,105,120,1704
ATH_004,2024-05-25,Rowing,15.88,66,0,115,136,497
ATH_004,2023-10-24,Rowing,7.89,85,0,126,148,806
ATH_004,2024-02-26,Running,4.13,23,54,142,159,118
ATH_004,2023-05-25,Rowing,14.28,128,0,143,160,817
ATH_004,2023-11-14,Rowing,16.95,126,0,154,171,1137
ATH_004,2023-07-24,Tennis,11.54,108,0,149,173,772
ATH_004,2023-12-18,Rowing,8.98,44,0,120,131,423
ATH_004,2023-06-11,Rowing,14.44,39,0,105,130,181
ATH_004,2023-04-25,Rowing,5.15,20,0,130,153,237
ATH_004,2023-07-24,Rowing,9.06,60,0,150,163,346
ATH_004,2024-12-04,Running,21.26,119,290,114,139,590
ATH_004,2023-01-01,Rowing,5.83,34,0,138,153,368
ATH_004,2024-11-08,Rowing,16.28,96,0,109,126,671
ATH_004,2024-03-04,Rowing,12.45,90,0,141,165,721
ATH_004,2023-10-07,Rowing,7.03,33,0,129,147,365
ATH_004,2023-08-01,Rowing,7.68,73,0,137,147,448
ATH_004,2024-09-11,Rowing,8.21,78,0,122,133,481
ATH_004,2023-03-12,Rowing,14.25,97,0,104,129,912
ATH_004,2023-05-29,Rowing,7.92,34,0,116,126,154
ATH_004,2024-12-08,Rowing,11.77,103,0,145,166,579
ATH_004,2023-11-24,Rowing,5.11,37,0,123,140,382
ATH_004,2023-11-03,Rowing,7.02,41,0,136,157,144
ATH_004,2024-10-04,Rowing,11.03,87,0,125,143,520
ATH_004,2023-04-22,Football,7.01,45,0,124,140,292
ATH_004,2024-06-07,Rowing,11.2,89,0,127,148,937
ATH_004,2023-03-23,Rowing,7.84,78,0,144,154,783
ATH_004,2023-06-20,Tennis,13.35,133,0,160,175,1078
ATH_004,2023-08-05,Rowing,13.76,96,0,146,161,925
ATH_004,2023-11-30,Tennis,5,39,0,147,172,313
ATH_004,2023-08-26,Rowing,12.95,59,0,135,153,404
ATH_004,2024-08-22,Rowing,7.99,52,0,118,131,402
ATH_004,2023-11-12,Rowing,14.76,137,0,112,137,793
ATH_004,2023-01-21,Rowing,11.8,102,0,140,157,1251
ATH_004,2024-01-27,Rowing,10.44,28,0,126,150,190
ATH_004,2024-03-14,Rowing,6.54,39,0,120,141,114
ATH_004,2023-05-05,Rowing,14.2,135,0,135,157,1574
ATH_004,2023-03-23,Rowing,5,44,0,147,165,384
ATH_004,2024-01-14,Rowing,15.2,120,0,137,155,1271
ATH_004,2023-05-28,Basketball,8.97,85,0,146,157,579
ATH_004,2023-03-03,Rowing,17.08,187,0,138,159,2080
ATH_004,2023-08-28,Football,8.52,51,0,100,114,431
ATH_004,2024-11-13,Cycling,74.57,175,1711,165,175,1173
ATH_004,2024-05-26,Rowing,14.56,66,0,119,142,420
ATH_004,2024-06-20,Rowing,10.75,40,0,120,143,315
ATH_004,2024-02-21,Swimming,1.97,11,0,127,137,92
ATH_004,2024-09-10,Rowing,10.46,58,0,142,163,532
ATH_004,2024-10-24,Rowing,10.46,89,0,121,142,656
ATH_004,2023-11-12,Rowing,11.88,123,0,140,154,508
ATH_004,2024-06-24,Rowing,5,45,0,125,143,337
ATH_004,2024-04-23,Rowing,6.07,52,0,127,141,404
ATH_004,2024-01-01,Tennis,19.02,235,0,132,157,1980
ATH_004,2023-07-10,CrossFit,11.61,66,0,125,141,521
ATH_004,2024-10-06,Rowing,5,56,0,132,154,427
ATH_004,2024-10-02,Rowing,6.91,46,0,155,170,387
ATH_004,2023-02-24,Rowing,5.42,25,0,135,148,218
ATH_004,2023-08-28,Rowing,16.57,115,0,100,117,906
ATH_004,2023-12-15,Rowing,10.04,90,0,135,155,581
ATH_004,2024-03-20,Rowing,13.74,76,0,116,130,488
ATH_004,2023-12-13,Triathlon,10.18,71,0,124,147,477
ATH_004,2024-02-03,Football,16.3,99,0,132,152,656
ATH_004,2023-03-17,Rowing,11.44,85,0,118,132,905
ATH_004,2023-01-19,Rowing,5,41,0,131,141,400
ATH_004,2023-02-11,Running,16.1,90,194,151,166,584
ATH_004,2024-05-19,Swimming,1.24,10,0,105,117,58
ATH_004,2023-07-20,Rowing,12.09,122,0,111,126,940
ATH_004,2024-07-23,Rowing,12.76,109,0,134,154,576
ATH_004,2023-11-07,CrossFit,6.77,51,0,132,151,324
ATH_004,2023-08-28,Rowing,12.07,102,0,131,150,749
ATH_004,2023-06-08,Rowing,5,39,0,135,151,173
ATH_004,2023-09-07,Rowing,12.69,95,0,158,175,523
ATH_004,2024-05-08,Tennis,14.24,113,0,120,134,802
ATH_004,2024-02-14,Rowing,9.43,111,0,135,159,697
ATH_004,2023-11-10,Rowing,9.7,51,0,126,150,474
ATH_004,2024-10-08,Rowing,10.26,91,0,111,130,1048
ATH_004,2023-09-01,Rowing,10.65,100,0,152,162,425
ATH_004,2023-11-26,Rowing,15.12,82,0,110,129,308
ATH_004,2024-02-24,Rowing,10.35,75,0,140,159,556
ATH_004,2023-09-01,Rowing,5,42,0,129,149,419
ATH_004,2023-11-02,Rowing,5,33,0,109,127,246
ATH_004,2024-04-27,Rowing,15.7,148,0,129,147,1346
ATH_004,2023-12-13,Rowing,11.72,68,0,136,152,456
ATH_004,2023-07-14,Rowing,11.84,71,0,116,133,504
ATH_004,2024-12-10,Rowing,14.01,109,0,140,162,1213
ATH_004,2023-02-20,Football,12.38,99,0,141,157,912
ATH_004,2024-12-09,Rowing,11.16,113,0,149,159,1318
ATH_004,2024-07-23,Swimming,0.5,10,0,135,150,72
ATH_004,2024-06-19,Rowing,10.46,69,0,139,162,450
ATH_004,2023-03-27,Rowing,12.08,91,0,141,156,694
ATH_004,2023-02-08,Rowing,5,50,0,142,162,487
ATH_004,2023-01-04,Rowing,10.33,125,0,143,159,757
ATH_004,2023-11-28,Rowing,14.04,130,0,135,155,862
ATH_004,2023-06-10,Rowing,5,26,0,118,141,275
ATH_004,2023-09-27,Rowing,5.31,53,0,129,150,536
ATH_004,2024-10-21,Rowing,12.3,140,0,120,145,1314
ATH_004,2024-02-24,Rowing,11.35,103,0,131,149,911
ATH_004,2023-02-26,Rowing,5.4,29,0,125,150,209
ATH_004,2023-07-10,Rowing,14.72,67,0,132,146,323
ATH_004,2024-02-20,Rowing,21.85,146,0,126,137,1613
ATH_004,2023-09-03,Rowing,5,35,0,113,137,276
ATH_004,2024-08-12,Running,14.82,82,0,144,159,550
ATH_004,2024-11-01,Rowing,9.75,74,0,140,162,590
ATH_004,2024-12-16,Rowing,5,31,0,118,138,227
ATH_004,2024-09-23,Rowing,5.59,51,0,166,175,481
ATH_004,2023-03-29,Rowing,10.45,100,0,149,159,1024
ATH_004,2024-05-20,Cycling,80.93,190,1235,142,163,1615
ATH_004,2024-02-04,Cycling,70.85,166,1098,112,126,1910
ATH_004,2023-07-07,Rowing,6.59,75,0,124,141,598
ATH_004,2024-08-16,Rowing,10.55,80,0,125,145,590
ATH_004,2023-02-12,CrossFit,15.25,143,0,106,120,1109
ATH_004,2024-11-11,Triathlon,5.08,44,0,100,113,387
ATH_004,2023-06-24,Rowing,11.76,92,0,131,147,895
ATH_004,2023-01-06,Basketball,8.23,76,0,148,164,493
ATH_004,2023-02-21,Rowing,15.09,109,0,131,153,850
ATH_004,2023-01-11,Rowing,12.54,141,0,132,153,1330
ATH_004,2023-11-12,Swimming,2.45,18,0,123,135,160
ATH_004,2024-06-21,Rowing,13.47,83,0,148,173,661
ATH_004,2024-06-06,Rowing,18.02,137,0,135,156,541
ATH_004,2024-03-22,Rowing,12.85,104,0,107,132,727
ATH_004,2023-11-02,Rowing,15.4,164,0,139,150,1685
ATH_004,2024-05-15,Rowing,8.78,79,0,121,131,532
ATH_004,2023-01-13,Rowing,8.5,82,0,127,151,593
ATH_004,2024-07-05,Rowing,11.45,58,0,128,152,556
ATH_004,2024-07-04,Rowing,7.72,41,0,118,134,316
ATH_004,2024-09-29,Rowing,7.06,78,0,133,153,710
ATH_004,2024-04-13,Rowing,5,36,0,133,146,174
ATH_004,2024-10-18,Rowing,21.73,193,0,132,154,1093
ATH_004,2023-09-28,Rowing,18.9,121,0,109,125,1094
ATH_004,2023-04-24,Rowing,8.95,65,0,126,146,664
ATH_004,2024-02-13,Rowing,7.09,46,0,158,175,366
ATH_004,2023-01-15,Rowing,6.94,55,0,123,140,551
ATH_004,2024-10-05,Rowing,9.44,82,0,166,175,546
ATH_004,2023-04-17,Football,5,42,0,120,143,456
ATH_004,2023-08-21,Rowing,5.48,68,0,112,133,830
ATH_004,2023-03-09,Rowing,8.48,65,0,123,145,466
ATH_004,2023-10-16,Rowing,12.04,95,0,137,161,461
ATH_004,2023-07-29,Rowing,9.11,66,0,113,123,480
ATH_004,2023-03-20,Rowing,6.21,51,0,115,127,514
ATH_004,2024-09-09,Basketball,5,48,0,141,165,332
ATH_004,2023-03-11,Rowing,9.41,86,0,116,140,848
ATH_004,2024-05-16,Rowing,11.63,65,0,149,165,88
ATH_004,2024-07-29,Rowing,9.11,97,0,132,154,920
ATH_004,2023-06-01,Rowing,7.99,73,0,136,160,619
ATH_004,2023-03-12,Rowing,5,29,0,134,145,172
ATH_004,2024-03-13,Running,10.38,58,246,109,133,254
ATH_004,2024-09-07,Rowing,5,49,0,121,138,574
ATH_004,2023-04-22,Rowing,11.21,90,0,139,164,617
ATH_004,2024-05-20,Rowing,9.62,104,0,116,133,586
ATH_004,2024-02-12,Triathlon,5,41,0,144,156,336
ATH_004,2023-09-08,Rowing,17.44,155,0,123,134,832
ATH_004,2023-01-27,Rowing,5,23,0,129,150,202
ATH_004,2023-05-19,Rowing,9.35,53,0,124,137,404
ATH_004,2024-07-10,Rowing,11.04,109,0,117,140,534
ATH_004,2024-06-26,Rowing,7.36,87,0,147,157,997
ATH_004,2023-01-13,Triathlon,16.1,141,0,110,128,1261
ATH_004,2024-06-14,Basketball,14.3,83,0,153,175,909
ATH_004,2023-11-14,Rowing,5,37,0,134,158,219
ATH_004,2024-01-03,Rowing,7.74,83,0,130,154,886
ATH_004,2024-06-12,Rowing,6.97,63,0,119,131,388
ATH_004,2023-09-02,Rowing,12.83,150,0,112,134,984
ATH_004,2023-09-16,Rowing,12.94,118,0,122,147,1118
ATH_004,2024-06-09,Rowing,8.58,76,0,138,160,748
ATH_004,2024-07-20,Rowing,13.58,94,0,149,165,850
ATH_004,2024-06-02,Rowing,14.91,94,0,118,129,654
ATH_004,2023-12-18,Football,5,40,0,109,128,334
ATH_004,2023-07-26,Swimming,3.02,17,0,149,160,140
ATH_004,2024-06-16,Rowing,16.14,132,0,123,146,1082
ATH_004,2024-12-26,Rowing,18.92,110,0,123,148,843
ATH_004,2024-11-30,Rowing,8.37,63,0,123,141,721
ATH_004,2023-02-18,Rowing,9.32,47,0,125,145,398
ATH_004,2023-05-28,Rowing,11.28,72,0,110,126,633
ATH_004,2023-11-20,Rowing,9.72,70,0,154,169,559
ATH_004,2023-03-22,Rowing,9.68,41,0,112,134,158
ATH_004,2023-03-23,Rowing,10.01,92,0,127,146,752
ATH_004,2024-01-15,Triathlon,5,49,0,125,136,543
ATH_004,2023-09-29,Swimming,2.89,24,0,103,126,292
ATH_004,2023-11-06,Rowing,8.15,89,0,134,150,500
ATH_005,2024-04-08,CrossFit,13.62,109,0,157,170,968
ATH_005,2024-08-10,CrossFit,5,41,0,131,144,396
ATH_005,2024-12-27,CrossFit,7.7,67,0,142,155,378
ATH_005,2023-04-04,CrossFit,6.86,39,0,125,145,332
ATH_005,2024-08-08,CrossFit,16.06,110,0,132,143,823
ATH_005,2024-03-17,CrossFit,8.5,39,0,109,122,256
ATH_005,2024-08-26,CrossFit,9.33,75,0,134,144,670
ATH_005,2024-09-28,CrossFit,16.54,155,0,163,178,1171
ATH_005,2023-11-17,CrossFit,5,37,0,115,131,300
ATH_005,2023-04-01,CrossFit,7.11,64,0,126,142,592
ATH_005,2023-09-11,Tennis,7.92,54,0,174,184,276
ATH_005,2023-04-26,CrossFit,9.14,90,0,120,141,566
ATH_005,2023-11-27,Rowing,17.65,172,0,146,169,1732
ATH_005,2023-02-07,CrossFit,5.54,42,0,136,156,367
ATH_005,2023-03-04,Triathlon,17.73,183,0,154,168,1152
ATH_005,2024-02-24,Tennis,6.87,45,0,154,164,330
ATH_005,2024-11-12,CrossFit,5.93,50,0,119,133,374
ATH_005,2023-10-20,Tennis,5,28,0,138,152,233
ATH_005,2024-02-07,Cycling,55.5,126,134,153,171,1260
ATH_005,2023-12-02,CrossFit,13.1,84,0,135,151,770
ATH_005,2023-08-08,Rowing,5,41,0,168,183,312
ATH_005,2024-12-10,CrossFit,7.28,60,0,134,158,342
ATH_005,2024-11-01,Cycling,49.06,111,317,122,141,1022
ATH_005,2024-05-27,CrossFit,9.57,106,0,116,139,834
ATH_005,2023-04-06,CrossFit,14.61,136,0,167,184,835
ATH_005,2023-12-24,CrossFit,11.47,90,0,155,176,768
ATH_005,2023-03-02,Swimming,2.03,16,0,122,146,111
ATH_005,2024-03-21,CrossFit,10.86,69,0,134,154,428
ATH_005,2024-03-29,Basketball,8.76,41,0,138,163,220
ATH_005,2024-01-11,CrossFit,7.37,73,0,147,166,671
ATH_005,2024-02-14,CrossFit,5,52,0,127,144,352
ATH_005,2023-05-20,CrossFit,11.89,111,0,125,140,764
ATH_005,2024-10-10,Triathlon,13.46,136,0,131,154,906
ATH_005,2024-01-17,Triathlon,12.45,74,0,164,184,463
ATH_005,2023-01-04,Cycling,26.98,61,438,146,159,352
ATH_005,2024-04-17,CrossFit,13.55,102,0,119,135,547
ATH_005,2024-02-14,CrossFit,15.6,112,0,140,155,946
ATH_005,2023-03-09,Rowing,7.02,53,0,143,165,568
ATH_005,2024-09-01,CrossFit,18.64,136,0,142,155,1324
ATH_005,2023-05-26,CrossFit,14.12,124,0,154,174,1406
ATH_005,2024-12-05,CrossFit,14.65,145,0,144,162,1200
ATH_005,2023-09-14,Swimming,4.12,40,0,141,162,410
ATH_005,2024-12-12,CrossFit,5,31,0,130,154,237
ATH_005,2024-07-12,CrossFit,9.15,77,0,133,155,776
ATH_005,2023-02-06,CrossFit,18.36,130,0,120,139,663
ATH_005,2023-12-18,CrossFit,12.89,79,0,173,184,852
ATH_005,2024-08-13,CrossFit,12.87,89,0,145,160,895
ATH_005,2024-01-25,CrossFit,12.72,120,0,119,143,1122
ATH_005,2023-10-01,CrossFit,6.37,55,0,129,148,455
ATH_005,2023-11-01,CrossFit,11.69,79,0,154,173,716
ATH_005,2023-08-02,CrossFit,11.2,99,0,120,138,690
ATH_005,2024-03-25,CrossFit,12.14,109,0,124,145,1240
ATH_005,2023-09-13,CrossFit,5.69,53,0,150,160,531
ATH_005,2023-01-23,Swimming,0.54,10,0,139,162,98
ATH_005,2024-05-10,Cycling,48.56,110,715,132,149,530
ATH_005,2023-06-11,Football,10.49,82,0,145,167,719
ATH_005,2024-06-18,CrossFit,5,30,0,140,160,286
ATH_005,2023-04-15,CrossFit,6.09,52,0,119,130,594
ATH_005,2024-01-24,CrossFit,9.73,84,0,141,154,486
ATH_005,2024-05-17,CrossFit,10.24,79,0,131,151,702
ATH_005,2024-11-05,CrossFit,7.23,65,0,130,149,282
ATH_005,2023-05-04,Swimming,0.86,10,0,161,173,57
ATH_005,2023-02-23,Football,13.49,125,0,130,155,631
ATH_005,2023-12-04,CrossFit,10.57,51,0,118,132,425
ATH_005,2024-07-20,CrossFit,12.71,102,0,154,179,997
ATH_005,2024-12-14,CrossFit,5.83,52,0,140,152,236
ATH_005,2023-11-01,CrossFit,14.54,80,0,132,146,800
ATH_005,2024-04-01,Running,12.72,73,314,102,118,626
ATH_005,2023-01-09,CrossFit,7.07,60,0,126,139,555
ATH_005,2024-12-09,CrossFit,13.68,90,0,126,144,847
ATH_005,2023-01-17,Basketball,5,17,0,160,183,125
ATH_005,2024-03-07,Cycling,37.99,86,510,153,169,919
ATH_005,2024-07-11,CrossFit,5,51,0,129,151,280
ATH_005,2024-10-14,CrossFit,12.55,99,0,151,172,690
ATH_005,2023-08-22,Running,13.33,77,227,124,139,725
ATH_005,2024-11-14,CrossFit,7.27,78,0,142,166,570
ATH_005,2024-06-24,CrossFit,14.52,140,0,159,171,1304
ATH_005,2024-03-10,Cycling,56.26,127,1932,113,136,1183
ATH_005,2024-06-15,CrossFit,14.89,146,0,135,159,1151
ATH_005,2024-04-11,Rowing,7.07,64,0,148,167,292
ATH_005,2024-05-08,CrossFit,7.65,108,0,113,132,787
ATH_005,2023-10-06,CrossFit,5,28,0,144,165,208
ATH_005,2023-04-15,CrossFit,5.41,49,0,119,135,525
ATH_005,2024-09-30,CrossFit,5,62,0,120,130,258
ATH_005,2024-05-04,CrossFit,15.73,103,0,137,157,579
ATH_005,2023-10-28,CrossFit,12.75,132,0,123,140,1359
ATH_005,2023-11-01,CrossFit,8.79,67,0,121,131,495
ATH_005,2023-12-17,Cycling,49.7,112,1401,137,149,962
ATH_005,2023-07-11,Rowing,7.97,58,0,138,153,370
ATH_005,2023-10-05,CrossFit,7.66,82,0,159,176,865
ATH_005,2023-08-02,CrossFit,5.25,26,0,147,161,235
ATH_005,2024-07-31,Basketball,13.02,138,0,137,148,1359
ATH_005,2024-02-09,CrossFit,5,43,0,139,155,500
ATH_005,2024-11-17,CrossFit,12.3,73,0,123,135,654
ATH_005,2024-10-02,CrossFit,17.55,117,0,144,158,940
ATH_005,2023-08-24,Rowing,7.12,59,0,115,130,381
ATH_005,2024-05-09,CrossFit,5,39,0,119,131,226
ATH_005,2024-12-21,CrossFit,12.96,140,0,159,181,1316
ATH_005,2023-08-07,Swimming,0.5,10,0,130,153,86
ATH_005,2024-04-25,CrossFit,11.98,114,0,124,136,592
ATH_005,2023-03-22,CrossFit,5,53,0,143,159,240
ATH_005,2024-11-25,CrossFit,7.27,80,0,130,141,780
ATH_005,2023-01-27,CrossFit,13.72,113,0,131,152,804
ATH_005,2024-12-28,CrossFit,15.61,155,0,121,140,1591
ATH_005,2023-07-09,CrossFit,5,39,0,131,152,395
ATH_005,2024-04-10,Rowing,5,42,0,126,148,283
ATH_005,2023-10-22,Football,6.55,68,0,100,113,398
ATH_005,2024-08-11,CrossFit,16.06,104,0,135,158,788
ATH_005,2023-05-11,Rowing,14.28,160,0,144,164,1373
ATH_005,2023-07-10,Triathlon,5,34,0,133,145,246
ATH_005,2024-06-29,CrossFit,10.01,80,0,120,130,494
ATH_005,2024-06-04,CrossFit,6.68,44,0,132,152,379
ATH_005,2024-06-07,Basketball,10.41,103,0,138,155,972
ATH_005,2023-11-29,CrossFit,8.51,99,0,110,123,832
ATH_005,2024-07-04,Running,6.9,39,175,102,119,362
ATH_005,2023-05-16,CrossFit,6.06,55,0,138,163,461
ATH_005,2023-06-18,CrossFit,16.43,149,0,133,155,1544
ATH_005,2023-03-01,CrossFit,11.34,82,0,133,143,553
ATH_005,2024-12-04,CrossFit,7.57,79,0,150,168,786
ATH_005,2024-08-04,CrossFit,5.8,54,0,142,153,499
ATH_005,2024-11-23,CrossFit,6.33,40,0,132,155,472
ATH_005,2023-03-10,CrossFit,5,20,0,127,152,149
ATH_005,2024-11-13,Basketball,17.29,160,0,124,146,1259
ATH_005,2024-06-28,CrossFit,18.31,124,0,152,170,810
ATH_005,2023-11-19,CrossFit,12.85,56,0,139,158,518
ATH_005,2024-01-06,CrossFit,20.69,131,0,101,111,1175
ATH_005,2024-09-04,CrossFit,13.47,83,0,162,184,633
ATH_005,2024-07-26,CrossFit,8.91,79,0,145,162,550
ATH_005,2024-09-22,CrossFit,15.22,105,0,139,151,629
ATH_005,2024-02-08,Running,16.24,93,429,104,125,860
ATH_005,2024-12-24,CrossFit,7.01,57,0,139,162,432
ATH_006,2024-08-08,Rowing,5,31,0,143,161,184
ATH_006,2024-09-22,Rowing,12.98,57,0,133,148,493
ATH_006,2023-02-03,Triathlon,5,45,0,130,153,387
ATH_006,2023-05-10,Rowing,14.14,128,0,153,173,1054
