athlete_id,date,energy_level,motivation_level,stress_level,overall_mood,notes
ATH_008,2024-06-06,8,4,9,4,
ATH_008,2023-06-13,5,3,5,6,
ATH_008,2023-05-10,2,5,10,3,
ATH_008,2024-01-13,7,8,9,6,
ATH_008,2024-07-03,7,4,9,6,
ATH_008,2024-11-07,8,7,5,5,
ATH_008,2023-07-06,9,8,6,7,
ATH_008,2023-07-27,5,3,3,10,
ATH_008,2024-04-11,7,5,5,6,Struggled with motivation
ATH_008,2024-07-11,6,7,6,6,
ATH_008,2024-12-02,10,9,4,5,Good training session
ATH_008,2023-03-08,6,2,6,7,
ATH_008,2024-03-30,6,5,1,6,
ATH_008,2023-01-08,3,5,2,4,Feeling strong
ATH_008,2023-09-25,6,2,7,5,
ATH_008,2024-07-28,7,5,3,7,
ATH_008,2024-08-15,2,5,9,7,
ATH_008,2023-09-05,1,7,9,5,
ATH_008,2024-06-12,4,5,4,4,Feeling strong
ATH_008,2024-05-19,1,7,3,6,
ATH_008,2024-03-05,8,8,6,7,
ATH_008,2024-06-15,7,9,5,6,
ATH_008,2023-05-30,1,5,6,8,
ATH_008,2024-10-25,2,2,7,10,
ATH_008,2024-05-23,6,9,3,8,
ATH_008,2024-04-07,4,6,7,8,Feeling strong
ATH_008,2023-05-29,8,2,3,6,Tired from yesterday
ATH_008,2023-01-25,7,8,4,7,Tired from yesterday
ATH_008,2024-02-17,6,8,2,8,
ATH_008,2024-02-24,8,8,6,8,Tired from yesterday
ATH_008,2024-04-09,4,2,2,5,Feeling strong
ATH_008,2024-11-08,10,7,3,8,Struggled with motivation
ATH_008,2024-08-15,8,5,9,1,
ATH_008,2023-03-28,6,7,6,6,
ATH_008,2024-10-18,7,1,10,3,
ATH_008,2023-11-17,5,1,10,6,
ATH_008,2023-10-25,1,3,6,7,Felt great today
ATH_008,2024-06-06,3,8,3,3,
ATH_008,2024-11-30,8,3,1,6,
ATH_008,2023-12-18,10,2,4,5,
ATH_008,2023-12-13,3,9,6,10,
ATH_008,2023-03-23,8,4,9,3,
ATH_008,2024-12-27,9,7,4,7,
ATH_008,2023-06-06,3,4,2,8,
ATH_008,2023-01-16,1,1,9,8,Good training session
ATH_008,2023-07-01,10,1,6,6,Felt great today
ATH_008,2023-09-07,6,10,4,7,
ATH_008,2023-10-23,5,1,3,4,Recovery day needed
ATH_008,2023-06-07,7,4,9,4,Recovery day needed
ATH_008,2023-11-11,9,1,5,6,
ATH_008,2024-06-14,3,4,6,7,Feeling strong
ATH_008,2023-02-26,7,10,6,8,
ATH_008,2024-11-28,5,10,6,4,Good training session
ATH_008,2023-03-09,3,6,4,5,
ATH_009,2024-01-15,3,9,2,9,
ATH_009,2023-08-28,2,2,8,1,
ATH_009,2024-09-30,8,3,6,8,Tired from yesterday
ATH_009,2024-05-09,2,6,9,7,
ATH_009,2023-03-26,1,3,1,6,Good training session
ATH_009,2023-01-21,9,4,9,3,
ATH_009,2024-12-19,5,6,9,6,
ATH_009,2024-11-22,10,4,8,5,Feeling strong
ATH_009,2023-01-02,9,10,10,4,
ATH_009,2024-11-14,1,7,4,8,Tired from yesterday
ATH_009,2023-06-01,5,6,4,8,
ATH_009,2024-08-07,9,4,2,7,Tired from yesterday
ATH_009,2024-11-11,6,5,5,5,Struggled with motivation
ATH_009,2023-04-08,4,5,6,6,Felt great today
ATH_009,2024-03-17,8,1,5,7,
ATH_009,2024-04-07,2,10,9,1,Good training session
ATH_009,2024-07-21,5,5,10,4,
ATH_009,2024-09-25,1,10,4,7,
ATH_009,2023-06-06,2,10,7,3,Tired from yesterday
ATH_009,2023-01-19,8,4,6,7,
ATH_009,2024-12-26,7,8,2,6,Good training session
ATH_009,2023-10-28,8,2,5,6,
ATH_009,2024-10-21,5,1,2,6,
ATH_009,2024-11-14,8,3,8,4,
ATH_009,2023-01-31,10,6,6,6,Tired from yesterday
ATH_009,2023-02-26,5,3,2,7,
ATH_009,2023-08-01,1,1,9,4,
ATH_009,2024-01-03,6,3,8,1,
ATH_009,2024-02-07,4,7,1,10,
ATH_009,2024-02-22,5,6,2,7,
ATH_009,2024-07-11,2,1,8,3,
ATH_009,2023-11-05,6,7,3,3,
ATH_009,2023-03-12,10,9,3,9,
ATH_009,2023-02-22,4,4,3,8,
ATH_009,2023-07-01,2,6,9,5,
ATH_009,2024-02-03,2,4,4,4,Recovery day needed
ATH_009,2023-09-29,10,4,5,8,
ATH_009,2024-03-18,3,2,7,9,
ATH_009,2024-10-25,7,3,6,4,
ATH_009,2024-02-06,10,8,6,4,
ATH_009,2023-04-18,5,5,8,4,
ATH_009,2023-12-02,4,10,10,4,
ATH_009,2023-03-26,3,1,1,8,
ATH_009,2024-02-28,8,10,6,8,Recovery day needed
ATH_009,2023-10-01,7,9,7,6,Recovery day needed
ATH_009,2023-02-26,5,3,3,5,
ATH_009,2024-01-14,6,4,5,5,
ATH_009,2024-05-31,5,6,1,7,
ATH_009,2024-06-27,2,6,3,8,
ATH_009,2024-12-23,10,10,6,7,
ATH_009,2024-04-22,5,10,10,2,
ATH_009,2023-04-05,4,9,3,7,
ATH_009,2024-05-05,2,1,4,4,
ATH_009,2023-02-25,5,8,5,8,Struggled with motivation
ATH_009,2023-04-14,7,1,9,1,
ATH_009,2023-06-30,5,1,9,5,
ATH_009,2023-06-08,6,4,5,8,Tired from yesterday
ATH_009,2023-08-09,9,4,10,2,Felt great today
ATH_009,2024-08-23,7,4,6,10,Felt great today
ATH_009,2024-09-23,6,4,6,9,Feeling strong
ATH_009,2024-02-05,1,5,3,10,
ATH_010,2023-11-18,3,2,9,2,
ATH_010,2023-04-14,3,4,8,4,Felt great today
ATH_010,2023-09-04,5,1,3,6,Struggled with motivation
ATH_010,2024-02-04,8,9,7,8,Felt great today
ATH_010,2024-06-20,10,8,6,6,
ATH_010,2024-11-25,9,2,2,6,Recovery day needed
ATH_010,2024-03-17,6,8,6,6,Feeling strong
ATH_010,2024-11-27,10,2,10,3,Feeling strong
ATH_010,2023-10-21,1,4,10,5,
ATH_010,2024-05-14,10,2,4,6,
ATH_010,2023-08-12,6,4,1,7,
ATH_010,2023-06-24,4,9,4,10,
ATH_010,2023-06-15,9,1,5,8,Felt great today
ATH_010,2023-05-09,2,8,1,3,Good training session
ATH_010,2023-02-06,7,5,4,3,
ATH_010,2024-01-05,5,1,5,8,Feeling strong
ATH_010,2024-04-10,5,4,7,3,Felt great today
ATH_010,2024-01-04,9,8,9,3,
ATH_010,2024-10-23,10,4,5,8,
ATH_010,2024-08-25,5,4,2,9,Felt great today
ATH_010,2023-03-13,9,9,1,7,
ATH_010,2023-05-04,9,2,10,3,
ATH_010,2024-11-17,5,9,1,6,Recovery day needed
ATH_010,2024-09-30,6,9,10,7,
ATH_010,2023-05-21,6,6,3,7,Tired from yesterday
ATH_010,2023-08-20,8,9,7,6,
ATH_010,2023-01-06,7,10,2,5,
ATH_010,2023-05-23,1,4,8,6,
ATH_010,2023-02-09,1,1,3,7,
ATH_010,2024-02-03,3,4,1,8,
ATH_010,2023-03-10,8,8,6,6,
ATH_010,2024-04-20,9,2,10,1,
ATH_010,2024-12-25,8,5,8,7,
ATH_010,2024-05-12,10,4,2,8,Recovery day needed
ATH_010,2023-05-20,7,1,6,4,Recovery day needed
ATH_010,2024-04-28,10,9,8,6,
ATH_010,2023-02-24,4,9,7,5,
ATH_010,2023-08-13,6,1,4,8,Struggled with motivation
ATH_010,2023-10-22,9,5,6,7,
ATH_010,2023-09-13,7,2,6,5,
ATH_010,2024-10-24,8,5,9,3,Good training session
ATH_010,2023-10-17,3,6,6,4,Feeling strong
ATH_010,2023-05-23,4,5,3,10,
ATH_010,2024-05-09,9,4,9,5,
ATH_010,2024-06-19,3,6,7,8,Feeling strong
ATH_010,2024-10-29,6,5,5,9,
ATH_010,2024-11-11,1,9,5,8,Good training session
ATH_010,2024-05-28,2,5,2,6,
ATH_010,2023-06-24,5,9,4,4,
ATH_010,2024-10-03,9,1,4,7,
ATH_010,2023-11-19,3,4,10,6,
ATH_010,2024-02-11,1,2,6,5,
ATH_010,2024-07-13,3,7,7,3,Good training session
ATH_010,2023-12-19,1,9,10,5,Feeling strong
ATH_010,2024-03-14,7,9,10,5,
ATH_010,2023-01-13,4,5,7,4,
ATH_010,2024-09-24,7,8,8,8,
ATH_010,2024-08-01,2,1,9,5,
ATH_010,2024-03-18,2,1,9,8,
ATH_010,2024-02-24,4,3,3,8,
ATH_010,2024-07-06,10,7,6,7,Tired from yesterday
ATH_010,2024-08-31,5,4,7,5,Recovery day needed
ATH_010,2023-02-18,10,8,1,6,
ATH_010,2024-11-11,7,5,5,6,
ATH_010,2023-10-30,7,5,10,7,
ATH_010,2023-07-03,8,4,3,5,Tired from yesterday
ATH_010,2023-12-31,10,4,7,7,
ATH_010,2023-04-04,8,8,10,4,
ATH_010,2024-08-07,2,10,9,9,Feeling strong
ATH_010,2024-05-20,10,1,8,5,
ATH_010,2024-05-12,10,7,3,7,
ATH_010,2023-04-03,1,4,9,8,
ATH_010,2024-06-04,10,2,10,7,
ATH_010,2024-01-10,1,2,8,2,
ATH_010,2023-01-23,3,4,5,10,
ATH_010,2023-01-09,9,8,5,3,
ATH_010,2023-02-24,3,3,8,5,Felt great today
ATH_010,2024-10-31,9,7,8,5,
ATH_010,2023-04-21,10,8,3,6,
ATH_010,2023-04-28,6,2,6,4,
ATH_010,2023-03-30,6,6,4,4,
ATH_010,2023-04-01,8,1,4,6,Struggled with motivation
ATH_010,2024-09-07,1,8,7,5,Tired from yesterday
ATH_010,2023-05-03,10,8,10,8,
ATH_010,2024-02-18,6,3,2,5,
ATH_010,2023-08-09,5,8,1,6,Feeling strong
ATH_010,2023-04-26,9,1,1,8,
ATH_010,2024-04-21,10,6,9,5,
ATH_010,2024-07-17,9,6,10,6,
ATH_010,2023-06-20,7,9,10,2,
ATH_011,2024-01-13,1,9,4,5,
ATH_011,2023-12-15,3,5,7,4,Feeling strong
ATH_011,2023-09-14,9,1,1,8,Feeling strong
ATH_011,2024-06-26,3,9,8,4,
ATH_011,2024-06-16,2,3,2,6,
ATH_011,2024-01-26,7,2,1,5,
ATH_011,2023-03-06,1,5,10,3,
ATH_011,2023-09-05,10,9,4,4,
ATH_011,2024-04-02,7,2,3,6,Struggled with motivation
ATH_011,2023-04-02,10,9,6,10,
ATH_011,2024-05-20,6,3,6,2,
ATH_011,2024-11-28,7,6,7,7,
ATH_011,2023-08-30,8,2,1,5,
ATH_011,2024-08-08,3,1,2,7,
ATH_011,2024-10-07,10,2,1,6,Good training session
ATH_011,2023-06-25,1,9,7,6,
ATH_011,2023-01-11,1,8,9,2,
ATH_011,2024-09-26,2,9,1,9,
ATH_011,2023-04-28,5,3,4,8,
ATH_011,2024-04-10,10,1,5,6,Feeling strong
ATH_011,2023-03-02,3,3,5,7,
ATH_011,2023-07-15,2,8,3,5,Recovery day needed
ATH_011,2023-11-09,6,4,7,6,
ATH_011,2024-09-17,7,7,8,4,
ATH_011,2023-03-08,9,2,10,3,
ATH_011,2023-01-06,2,2,8,1,
ATH_011,2023-09-22,8,3,8,2,
ATH_011,2023-08-27,5,4,4,6,Tired from yesterday
ATH_011,2023-01-03,3,6,2,10,
ATH_011,2024-04-15,2,1,10,2,
ATH_011,2024-12-08,3,9,2,7,
ATH_011,2024-10-27,6,1,10,7,Tired from yesterday
ATH_011,2024-11-11,3,10,7,8,
ATH_011,2024-05-15,4,1,1,6,
ATH_011,2024-06-20,5,10,1,8,Struggled with motivation
ATH_011,2024-09-04,4,2,1,8,
ATH_011,2023-11-06,10,9,6,6,
ATH_011,2024-01-31,4,4,6,8,
ATH_011,2023-05-03,7,2,2,7,
ATH_011,2023-03-05,2,4,3,8,
ATH_011,2023-01-03,2,5,2,6,Felt great today
ATH_011,2023-04-23,4,6,7,10,
ATH_011,2024-02-02,1,7,5,8,Good training session
ATH_011,2023-03-08,2,7,9,3,Struggled with motivation
ATH_011,2023-06-16,3,9,6,7,Struggled with motivation
ATH_011,2023-08-29,4,9,3,7,
ATH_011,2024-12-10,6,8,2,8,
ATH_011,2024-02-28,5,5,10,3,
ATH_011,2024-04-25,1,1,7,7,
ATH_011,2024-01-29,9,10,2,8,
ATH_011,2023-05-23,4,2,2,7,
ATH_011,2024-01-05,10,8,1,7,
ATH_011,2023-10-02,7,5,9,7,
ATH_011,2024-08-16,1,3,2,6,
ATH_011,2023-12-21,3,6,2,5,
ATH_011,2024-06-22,3,10,10,5,Struggled with motivation
ATH_011,2024-01-11,3,3,7,7,
ATH_011,2023-09-24,10,6,6,6,Recovery day needed
ATH_011,2023-09-19,6,9,7,7,
ATH_011,2023-12-18,1,7,9,5,
ATH_011,2024-03-09,6,10,8,9,
ATH_011,2024-11-25,1,1,9,3,
ATH_011,2023-10-15,6,4,6,7,
ATH_011,2024-01-10,3,8,6,10,
ATH_011,2023-04-10,10,4,4,10,Struggled with motivation
ATH_011,2023-02-24,4,1,1,7,
ATH_011,2024-09-13,4,10,5,3,
ATH_011,2023-05-22,6,9,1,4,
ATH_011,2024-09-29,9,8,8,5,
ATH_011,2023-06-18,7,7,3,7,
ATH_011,2024-10-14,8,2,6,10,
ATH_011,2024-12-28,5,8,9,9,
ATH_011,2024-07-28,10,7,9,4,Tired from yesterday
ATH_011,2023-09-06,4,8,7,7,
ATH_011,2024-09-28,7,6,5,8,
ATH_011,2023-11-16,5,10,4,6,
ATH_011,2024-04-03,3,10,3,7,
ATH_011,2024-04-29,10,8,8,6,
ATH_011,2024-08-15,5,3,4,7,
ATH_011,2023-04-05,9,9,2,5,
ATH_011,2023-03-02,9,4,8,6,
ATH_011,2023-12-27,4,9,4,4,Tired from yesterday
ATH_011,2024-12-21,2,10,4,7,Struggled with motivation
ATH_011,2023-11-12,8,10,8,3,Struggled with motivation
ATH_011,2023-12-04,8,3,9,4,
ATH_011,2024-04-26,1,5,8,6,
ATH_011,2023-01-24,2,1,2,9,
ATH_011,2024-07-23,9,1,1,7,Felt great today
ATH_011,2024-07-25,4,1,4,3,Good training session
ATH_011,2023-10-19,4,9,9,3,
ATH_011,2024-12-11,1,10,4,6,
ATH_011,2024-05-18,9,2,10,3,
ATH_011,2024-06-16,3,5,2,6,
ATH_011,2024-10-16,6,4,3,6,Feeling strong
ATH_011,2024-11-09,3,6,6,8,Struggled with motivation
ATH_011,2024-08-13,6,6,2,6,
ATH_011,2023-09-14,1,6,4,9,
ATH_011,2023-09-06,3,3,10,8,Feeling strong
ATH_011,2024-08-22,1,8,3,2,
ATH_011,2024-04-25,6,10,4,10,Recovery day needed
ATH_011,2023-06-29,3,5,8,5,Good training session
ATH_011,2023-10-26,4,5,7,8,
ATH_011,2023-12-24,9,1,1,6,
ATH_011,2023-07-27,3,7,6,7,
ATH_011,2024-09-11,3,6,2,8,
ATH_011,2024-01-13,2,2,1,7,
ATH_011,2024-05-23,1,10,5,7,Tired from yesterday
ATH_011,2023-12-07,5,9,2,7,
ATH_011,2024-12-21,1,5,10,7,
ATH_011,2024-11-08,7,6,7,9,
ATH_011,2024-06-18,8,2,6,6,
ATH_011,2023-09-14,5,1,1,9,
ATH_011,2024-06-28,2,5,9,2,
ATH_011,2024-05-29,8,2,9,4,
ATH_011,2024-09-29,8,2,7,8,
ATH_011,2024-08-08,1,5,9,1,Tired from yesterday
ATH_011,2023-11-30,4,9,4,7,
ATH_012,2024-11-13,5,2,4,7,
ATH_012,2023-07-20,10,3,4,7,Struggled with motivation
ATH_012,2024-11-24,7,9,9,5,
ATH_012,2024-10-24,4,3,3,5,
ATH_012,2023-07-06,1,6,4,5,Recovery day needed
ATH_012,2023-08-19,2,10,9,3,
ATH_012,2023-03-22,4,8,2,7,
ATH_012,2023-05-13,3,2,4,7,Felt great today
ATH_012,2024-03-20,3,2,9,4,Feeling strong
ATH_012,2024-07-27,5,7,6,3,Felt great today
ATH_012,2024-02-23,5,1,1,8,
ATH_012,2023-12-01,10,6,4,7,
ATH_012,2024-12-25,5,8,8,3,Tired from yesterday
ATH_012,2023-07-01,8,4,7,6,Good training session
ATH_012,2023-03-24,8,8,7,8,
ATH_012,2024-09-29,2,6,6,5,
ATH_012,2023-07-10,10,10,1,5,Feeling strong
ATH_012,2023-10-25,4,10,2,3,Good training session
ATH_012,2024-04-09,3,5,5,3,
ATH_012,2024-01-01,4,1,4,3,
ATH_012,2023-03-02,5,7,7,8,Felt great today
ATH_012,2023-11-01,8,7,9,8,
ATH_012,2024-05-17,7,3,9,6,
ATH_012,2024-08-12,3,8,1,8,
ATH_012,2024-10-15,9,3,6,7,
ATH_012,2024-05-28,9,4,4,4,
ATH_012,2024-05-27,4,2,3,6,Feeling strong
ATH_012,2024-06-22,9,9,8,6,Tired from yesterday
ATH_012,2023-05-22,3,7,10,5,
ATH_012,2023-04-11,4,1,4,6,Recovery day needed
ATH_012,2023-12-24,5,9,8,8,
ATH_012,2024-09-13,9,9,4,5,
ATH_012,2024-09-15,3,10,5,9,
ATH_012,2023-06-29,2,6,4,5,
ATH_012,2024-03-20,10,6,5,7,
ATH_012,2024-01-09,6,1,10,5,Good training session
ATH_012,2024-09-23,5,1,4,7,
ATH_012,2023-10-03,10,1,6,10,
ATH_012,2023-05-19,6,7,2,6,
ATH_012,2024-01-27,9,2,8,2,Felt great today
ATH_012,2023-08-18,4,5,6,9,
ATH_012,2024-03-19,1,8,5,6,
ATH_012,2024-08-16,9,2,8,5,
ATH_012,2023-01-16,1,2,4,6,Good training session
ATH_012,2024-07-27,2,5,3,6,
ATH_012,2024-02-15,4,9,5,10,
ATH_012,2023-10-05,6,2,10,3,
ATH_012,2023-11-01,8,8,10,5,
ATH_012,2023-07-20,3,7,7,7,
ATH_012,2023-08-01,5,3,4,8,
ATH_012,2024-06-28,6,9,5,5,
ATH_012,2024-06-19,4,4,10,3,Felt great today
ATH_012,2023-09-06,6,10,6,7,
ATH_012,2023-08-04,3,5,4,2,
ATH_012,2024-09-07,8,2,1,5,Good training session
ATH_012,2023-05-28,8,2,1,4,Feeling strong
ATH_012,2023-04-09,5,4,4,6,
ATH_012,2024-06-11,2,5,5,6,
ATH_012,2023-07-11,8,5,9,5,
ATH_012,2024-11-01,7,7,6,5,
ATH_012,2023-12-02,10,4,8,8,
ATH_013,2023-07-31,6,7,2,4,Felt great today
ATH_013,2023-08-04,8,4,9,3,
ATH_013,2024-03-02,9,10,5,5,
ATH_013,2024-09-12,10,6,1,6,Struggled with motivation
ATH_013,2024-07-28,9,9,5,3,Recovery day needed
ATH_013,2024-02-20,8,3,3,5,
ATH_013,2024-01-30,4,3,6,7,
ATH_013,2023-06-17,3,5,7,10,
ATH_013,2023-12-06,9,3,6,7,
ATH_013,2024-01-13,2,7,7,10,
ATH_013,2023-11-03,8,6,9,7,
ATH_013,2024-09-19,10,2,3,5,Tired from yesterday
ATH_013,2023-03-29,4,1,4,2,
ATH_013,2024-08-11,4,6,5,8,Struggled with motivation
ATH_013,2023-11-11,5,10,5,4,
ATH_013,2023-07-31,5,7,7,5,Struggled with motivation
ATH_013,2023-02-25,6,7,6,6,
ATH_013,2023-10-24,2,3,4,5,Struggled with motivation
ATH_013,2024-10-01,10,7,2,6,
ATH_013,2023-03-05,3,2,4,7,Tired from yesterday
ATH_013,2024-11-24,10,9,7,6,Felt great today
ATH_013,2023-07-29,3,10,8,5,
ATH_013,2023-01-10,6,8,1,5,
ATH_013,2024-07-18,9,8,6,7,
ATH_013,2024-01-03,3,3,10,7,
ATH_013,2024-08-21,4,4,10,7,
ATH_013,2023-05-31,8,4,6,5,Tired from yesterday
ATH_013,2023-04-02,4,6,10,4,
ATH_013,2023-04-13,3,1,1,6,
ATH_013,2024-12-17,5,5,2,7,
ATH_013,2024-10-25,3,5,7,5,
ATH_013,2023-05-29,7,3,1,10,
ATH_013,2024-11-17,4,6,3,10,
ATH_013,2024-08-17,1,6,6,3,
ATH_013,2023-05-14,7,3,7,5,Good training session
ATH_013,2024-02-08,7,3,9,6,
ATH_013,2023-08-08,7,10,2,6,
ATH_013,2024-10-26,7,6,7,7,
ATH_013,2023-11-13,6,3,1,4,Tired from yesterday
ATH_013,2023-10-23,3,1,10,1,
ATH_013,2023-07-04,3,6,1,7,
ATH_013,2024-06-25,7,4,10,3,Good training session
ATH_013,2023-07-05,8,6,7,7,Tired from yesterday
ATH_013,2023-11-18,1,1,9,1,Recovery day needed
ATH_013,2023-07-10,8,2,2,7,Felt great today
ATH_013,2023-02-17,1,8,8,4,
ATH_013,2024-08-24,10,4,2,5,
ATH_013,2023-11-30,1,6,2,6,Tired from yesterday
ATH_013,2024-02-17,4,9,1,8,
ATH_013,2023-10-19,1,5,7,10,
ATH_013,2023-04-01,6,2,5,5,
ATH_013,2024-09-17,3,3,1,10,
ATH_013,2023-04-24,3,2,8,3,
ATH_013,2024-09-05,4,3,2,1,
ATH_013,2023-10-13,10,7,6,9,
ATH_013,2023-01-18,8,10,3,6,
ATH_013,2024-08-23,10,10,3,7,Struggled with motivation
ATH_013,2023-02-25,3,5,7,8,Struggled with motivation
ATH_013,2024-12-28,4,8,3,5,
ATH_013,2024-11-09,5,8,9,8,
ATH_013,2023-02-05,2,9,1,6,Felt great today
ATH_013,2024-10-02,1,4,4,6,Recovery day needed
ATH_013,2024-09-12,6,2,1,6,
ATH_013,2023-07-13,6,6,5,6,
ATH_013,2023-06-27,8,10,8,3,Tired from yesterday
ATH_013,2023-01-03,5,3,10,5,
ATH_013,2024-10-30,10,3,3,7,
ATH_014,2023-08-17,3,2,6,5,Good training session
ATH_014,2023-04-27,3,8,5,9,Feeling strong
ATH_014,2024-08-22,3,4,10,6,
ATH_014,2024-11-01,6,2,1,6,
ATH_014,2024-10-17,4,7,8,4,
ATH_014,2024-02-14,4,8,5,6,
ATH_014,2023-10-12,6,7,8,4,
ATH_014,2023-09-02,10,8,2,4,
ATH_014,2024-12-12,4,1,7,7,Good training session
ATH_014,2024-11-10,1,1,1,5,
ATH_014,2023-09-27,5,6,6,10,
ATH_014,2024-04-30,1,2,9,5,
ATH_014,2023-03-20,2,9,2,3,
ATH_014,2023-05-31,10,4,7,6,
ATH_014,2024-10-02,2,9,4,7,
ATH_014,2024-01-07,10,9,1,6,
ATH_014,2024-07-18,10,4,8,2,
ATH_014,2023-06-22,7,8,7,8,
ATH_014,2024-02-05,9,7,2,4,
ATH_014,2024-09-30,6,8,3,9,Struggled with motivation
ATH_014,2024-05-31,6,5,10,3,
ATH_014,2023-10-21,3,7,3,7,
ATH_014,2023-01-13,9,6,7,7,
ATH_014,2024-01-08,2,6,2,6,Good training session
ATH_014,2024-05-15,1,1,7,7,Good training session
ATH_014,2023-07-13,2,1,7,6,
ATH_014,2023-12-31,3,9,10,2,
ATH_014,2023-09-16,2,3,10,7,
ATH_014,2023-09-15,10,4,5,8,
ATH_014,2024-01-29,4,7,7,6,
ATH_014,2023-05-11,5,4,5,7,
ATH_014,2023-07-27,2,2,3,6,
ATH_014,2024-10-09,10,9,5,7,
ATH_014,2023-03-15,7,3,3,6,Good training session
ATH_014,2024-02-19,5,1,1,7,
ATH_014,2023-02-23,3,7,8,6,Tired from yesterday
ATH_014,2024-09-28,4,2,3,6,
ATH_014,2024-08-28,4,3,8,7,
ATH_014,2023-03-06,5,6,3,6,
ATH_015,2024-07-02,3,3,5,7,Recovery day needed
ATH_015,2023-02-15,2,7,9,3,
ATH_015,2024-09-02,10,1,7,4,
ATH_015,2023-06-15,1,10,7,7,
ATH_015,2023-02-20,3,7,6,8,Recovery day needed
ATH_015,2024-01-31,3,4,3,9,
ATH_015,2023-11-21,1,3,2,6,
ATH_015,2023-05-31,8,8,7,4,
ATH_015,2023-06-01,2,9,5,5,Felt great today
ATH_015,2023-04-08,5,5,2,10,
ATH_015,2023-02-08,4,5,1,8,
ATH_015,2024-08-06,5,4,3,8,
ATH_015,2024-10-24,4,8,7,7,Struggled with motivation
ATH_015,2023-03-17,8,1,1,6,
ATH_015,2024-12-27,7,6,9,5,
ATH_015,2023-08-11,5,6,10,8,
ATH_015,2023-06-26,6,2,9,1,
ATH_015,2023-06-28,9,7,10,5,
ATH_015,2023-07-24,9,7,7,8,
ATH_015,2023-03-15,10,8,8,3,
ATH_015,2024-10-22,5,10,7,8,
ATH_015,2024-06-01,7,7,10,1,Recovery day needed
ATH_015,2024-07-26,7,8,8,2,
ATH_015,2024-11-08,1,7,2,5,
ATH_015,2023-07-28,5,4,6,3,
ATH_015,2023-04-05,8,10,2,6,Good training session
ATH_015,2023-10-07,10,5,6,8,
ATH_015,2023-02-22,3,10,3,8,
ATH_015,2023-09-20,6,3,1,3,
ATH_015,2023-11-05,4,7,9,1,
ATH_015,2023-09-06,2,9,5,10,
ATH_015,2024-02-12,7,8,10,3,
ATH_015,2023-09-18,1,7,4,7,
ATH_015,2023-10-22,10,8,9,4,Tired from yesterday
ATH_015,2024-10-18,4,5,3,7,
ATH_015,2023-05-06,10,4,6,6,
ATH_015,2024-03-12,3,6,4,6,
ATH_015,2024-08-14,5,5,4,7,
ATH_015,2024-05-05,4,10,9,4,Good training session
ATH_015,2024-09-09,3,4,1,7,
ATH_015,2024-11-14,8,3,1,10,
ATH_015,2023-05-22,10,6,10,3,
ATH_015,2023-01-26,2,9,4,3,
ATH_015,2023-06-11,7,5,3,7,Struggled with motivation
ATH_015,2023-07-05,4,4,9,5,Good training session
ATH_015,2024-02-28,1,7,1,4,
ATH_015,2023-10-05,1,5,10,5,Felt great today
ATH_015,2024-04-22,10,6,9,4,Felt great today
ATH_015,2023-09-03,3,10,1,9,
ATH_015,2024-08-04,8,1,5,7,
ATH_015,2024-02-26,10,6,7,6,
ATH_015,2024-07-12,5,1,9,5,
ATH_015,2024-01-31,7,4,6,4,
ATH_015,2023-05-15,2,9,7,7,
ATH_016,2024-12-19,10,2,10,5,
ATH_016,2024-08-20,4,4,10,1,Recovery day needed
ATH_016,2023-05-07,5,3,1,4,
ATH_016,2023-07-30,2,3,3,9,
ATH_016,2023-10-08,6,4,2,6,
ATH_016,2023-03-03,6,10,5,6,Recovery day needed
ATH_016,2024-11-28,8,6,6,4,
ATH_016,2023-03-29,1,5,6,4,Recovery day needed
ATH_016,2023-03-30,7,9,3,7,
ATH_016,2023-06-04,1,3,6,9,
ATH_016,2023-02-05,9,6,7,8,Feeling strong
ATH_016,2024-03-31,6,7,3,8,
ATH_016,2023-12-04,2,6,7,3,Tired from yesterday
ATH_016,2023-02-15,10,4,10,6,Good training session
ATH_016,2023-06-04,7,2,7,7,
ATH_016,2023-09-13,8,3,2,7,
ATH_016,2024-12-09,1,6,5,10,Struggled with motivation
ATH_016,2024-05-26,5,5,3,5,
ATH_016,2024-02-03,5,2,8,5,
ATH_016,2023-10-05,7,8,5,5,
ATH_016,2024-02-16,10,1,8,1,Good training session
ATH_016,2024-08-07,7,4,3,1,
ATH_016,2024-04-14,7,1,3,10,
ATH_016,2023-09-28,7,6,5,7,
ATH_016,2023-04-21,8,10,3,9,
ATH_016,2024-07-19,4,7,7,7,
ATH_016,2023-08-26,8,6,10,3,
ATH_016,2024-11-06,2,8,9,4,
ATH_016,2023-02-21,1,10,1,6,Recovery day needed
ATH_016,2023-03-30,1,1,8,5,
ATH_016,2024-05-17,9,4,1,5,
ATH_016,2023-06-26,8,10,6,10,Struggled with motivation
ATH_016,2024-02-20,8,1,8,5,
ATH_016,2024-07-20,8,8,2,5,
ATH_016,2023-10-26,10,3,8,3,
ATH_016,2024-08-07,8,8,1,6,
ATH_016,2023-11-28,2,7,1,5,
ATH_016,2024-12-31,8,9,9,3,
ATH_016,2023-04-10,2,8,6,8,
ATH_016,2024-08-07,2,5,10,9,
ATH_016,2023-05-02,3,5,8,5,
ATH_016,2024-06-17,1,4,1,5,
ATH_016,2023-10-14,2,8,5,7,
ATH_016,2023-10-15,9,6,8,6,
